min_points,window_days,step_days,n_windows_rank1,n_fit_points,n_inliers,inlier_fraction,rmse_inlier,wrmse_inlier,r2_inlier,slope_days_per_day,intercept_days
500,3300.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.005605567141825692,812.0320365260559
500,3300.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.024989557024488518,811.435182112892
500,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
500,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
500,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
500,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
500,3400.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.00562306805214624,802.68873573895
500,3400.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033868535620091275,815.5110429585329
500,3400.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0360175063888731,815.6995666660716
500,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
500,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
500,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
500,3500.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.014472681648834067,801.3664883046224
500,3500.0,2900.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.023308179451594864,803.5906545244927
500,3500.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03278611066970854,816.8872224987572
500,3500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03690017264589164,828.0147242528495
500,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
500,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
500,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
100,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
150,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
200,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
250,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
300,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
350,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
400,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
450,3000.0,3400.0,3,3,2,0.6666666666666666,8.038873388460929e-14,6.498103347189547e-14,1.0,0.044318149092612086,809.0082286704205
350,2700.0,2900.0,3,3,2,0.6666666666666666,8.038873388460929e-14,7.375323675178602e-14,1.0,0.020075359078324112,891.895934207462
400,3300.0,2900.0,3,3,2,0.6666666666666666,8.038873388460929e-14,8.262935580115066e-14,1.0,0.08421400207310184,597.3328707756332
450,3300.0,2900.0,3,3,2,0.6666666666666666,8.038873388460929e-14,8.262935580115066e-14,1.0,0.08421400207310184,597.3328707756332
500,3300.0,2900.0,3,3,2,0.6666666666666666,8.038873388460929e-14,8.262935580115066e-14,1.0,0.08421400207310184,597.3328707756332
50,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
100,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
150,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
200,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
250,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
300,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
350,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
400,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
450,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
500,3500.0,3500.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.036118821758535e-14,1.0,0.042721272760580714,816.9011738480831
350,2700.0,2700.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.593187623091695e-14,1.0,0.06450450639070057,797.3684832995234
400,2700.0,2700.0,3,3,2,0.6666666666666666,8.038873388460929e-14,9.593187623091695e-14,1.0,0.06450450639070057,797.3684832995234
100,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
100,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
150,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
150,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
200,2700.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.017450039086680677,856.1171755435939
200,2800.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.041892474522512414,836.5662416054743
200,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
200,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
200,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
200,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
250,2500.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.02336342036346781,875.4110021353133
250,2600.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.01497937266806186,854.2818983204933
250,2700.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.017450039086680677,856.1171755435939
250,2800.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.041892474522512414,836.5662416054743
250,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
250,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
250,3000.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03654885123399051,809.1524751698142
250,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
250,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
300,2500.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.02336342036346781,875.4110021353133
300,2600.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.01497937266806186,854.2818983204933
300,2700.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.017450039086680677,856.1171755435939
300,2800.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.041892474522512414,836.5662416054743
300,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
300,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
300,3000.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.008541920078997399,838.0302757771153
300,3000.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03654885123399051,809.1524751698142
300,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
300,3200.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.039385735212799505,810.0111382957459
300,3300.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.037197614167031066,814.2491677511343
300,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
350,2600.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.02602038819712206,869.179414935142
350,2700.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.006216203161425616,813.3653315665038
350,2700.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.017450039086680677,856.1171755435939
350,2800.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.041892474522512414,836.5662416054743
350,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
350,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
350,3000.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.008541920078997399,838.0302757771153
350,3000.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03654885123399051,809.1524751698142
350,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
350,3200.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.039385735212799505,810.0111382957459
350,3300.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.037197614167031066,814.2491677511343
350,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
400,2700.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.017450039086680677,856.1171755435939
400,2800.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.041892474522512414,836.5662416054743
400,2800.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.043723359866709284,821.6929856267168
400,2900.0,2600.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.04807843174784183,782.4641535395978
400,2900.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.005723541566657898,840.1969751467255
400,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
400,3000.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.0041329277022344214,840.3857363330801
400,3000.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.008541920078997399,838.0302757771153
400,3000.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03654885123399051,809.1524751698142
400,3100.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.00039749251954010006,825.3496486927811
400,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
400,3200.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0024004122643304588,824.1748949927671
400,3200.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.09048627642316422,599.6274133686691
400,3200.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.039385735212799505,810.0111382957459
400,3300.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.037197614167031066,814.2491677511343
400,3400.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.019833152836405826,799.3327607783099
400,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
450,2900.0,2600.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.04807843174784183,782.4641535395978
450,2900.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0378584008061113,823.9822455461524
450,3000.0,2500.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.059349223522311374,768.7263981795396
450,3000.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.0041329277022344214,840.3857363330801
450,3000.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.008541920078997399,838.0302757771153
450,3000.0,3200.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03654885123399051,809.1524751698142
450,3100.0,2500.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.06219871342832989,755.4938608801588
450,3100.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.00039749251954010006,825.3496486927811
450,3100.0,3400.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.038967166715520155,825.1864015325982
450,3200.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0024004122643304588,824.1748949927671
450,3200.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.09048627642316422,599.6274133686691
450,3200.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.039385735212799505,810.0111382957459
450,3300.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.037197614167031066,814.2491677511343
450,3400.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.019833152836405826,799.3327607783099
450,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
500,3200.0,2800.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.0005889952118715769,826.8357357394011
500,3200.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.0024004122643304588,824.1748949927671
500,3200.0,3000.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.09048627642316422,599.6274133686691
500,3200.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.039385735212799505,810.0111382957459
500,3300.0,2600.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.030826372966471026,827.2175390567693
500,3300.0,3100.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.037197614167031066,814.2491677511343
500,3400.0,2900.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.019833152836405826,799.3327607783099
500,3400.0,3300.0,3,3,2,0.6666666666666666,1.1368683772161603e-13,1.1368683772161603e-13,1.0,0.03184053539235522,828.9239677666202
350,2500.0,2600.0,3,3,2,0.6666666666666666,1.797546735911271e-13,1.587201963066217e-13,1.0,0.16866717457283503,670.3873006679971
50,2700.0,2500.0,5,5,3,0.6,1.4428813235267859,1.4847708427965152,0.9999171149542616,-0.04275777011347339,824.3850099134675
100,2700.0,2500.0,5,5,3,0.6,1.4428813235267859,1.4847708427965152,0.9999171149542616,-0.04275777011347339,824.3850099134675
50,3000.0,2500.0,5,5,3,0.6,1.5569792036391086,1.6034178694657581,0.9999045895101427,-0.04369694882599482,825.4890838495967
100,3000.0,2500.0,5,5,3,0.6,1.5569792036391086,1.6034178694657581,0.9999045895101427,-0.04369694882599482,825.4890838495967
50,3100.0,2500.0,5,5,3,0.6,1.652241397192687,1.7124226939804998,0.9998893121914044,-0.04328284349857944,819.5006044971416
100,3100.0,2500.0,5,5,3,0.6,1.652241397192687,1.7124226939804998,0.9998893121914044,-0.04328284349857944,819.5006044971416
50,3100.0,2600.0,5,5,3,0.6,4.564612344385303,4.768677684842388,0.9988979669338531,-0.03700924703200065,842.0697040185723
50,2500.0,2600.0,5,5,3,0.6,6.231047248911268,4.8156350993536705,0.9927887855468128,0.018526711892767653,614.0318352286739
50,3200.0,2600.0,5,5,3,0.6,5.401723690483976,5.6034429273723445,0.9983508952970419,-0.03597971717907093,844.8111718950214
50,3000.0,2600.0,5,5,3,0.6,6.511491428781935,6.790630196467728,0.9978462459892199,-0.03754901960029027,843.9789472126271
50,2900.0,2500.0,5,5,3,0.6,7.2619189133229245,7.467197162173198,0.9980156280858317,-0.04440923134526941,823.2587186168872
100,2900.0,2500.0,5,5,3,0.6,7.2619189133229245,7.467197162173198,0.9980156280858317,-0.04440923134526941,823.2587186168872
50,3200.0,2500.0,5,5,3,0.6,8.00866826066492,8.328051079441684,0.9972548970482884,-0.04229958924744159,821.5080048714151
100,3200.0,2500.0,5,5,3,0.6,8.00866826066492,8.328051079441684,0.9972548970482884,-0.04229958924744159,821.5080048714151
50,2900.0,2600.0,5,5,3,0.6,8.929360963853822,9.298640724985539,0.9961265721323109,-0.03816468233128721,846.1654189350123
50,2700.0,2600.0,5,5,3,0.6,9.205669859607005,9.552480322919493,0.9956435578657519,-0.03671017195763531,842.8330102589085
50,3300.0,2500.0,5,5,3,0.6,9.355132881597259,9.723562612371898,0.9961930030207309,-0.04216237272368149,820.3833257152094
100,3300.0,2500.0,5,5,3,0.6,9.355132881597259,9.723562612371898,0.9961930030207309,-0.04216237272368149,820.3833257152094
50,3400.0,2600.0,5,5,3,0.6,9.667248574091406,10.214974459194524,0.9950650695293604,0.06706290943514623,754.0846949293006
50,2800.0,2500.0,5,5,3,0.6,10.206846881190181,10.520966059733153,0.9962196521926399,-0.044942007169363515,825.0027378299311
100,2800.0,2500.0,5,5,3,0.6,10.206846881190181,10.520966059733153,0.9962196521926399,-0.044942007169363515,825.0027378299311
50,2800.0,2600.0,5,5,3,0.6,12.531226023331353,13.037447765151253,0.9926977340502571,-0.03873990476821027,847.306519168309
50,3300.0,2600.0,5,5,3,0.6,12.830500612722114,13.128708753245634,0.9905018029747163,-0.03565573004859255,848.5029810717332
50,3400.0,2500.0,5,5,3,0.6,17.069520889222446,17.567880326229233,0.9873736207544762,-0.042283061532378506,825.7695176089725
100,3400.0,2500.0,5,5,3,0.6,17.069520889222446,17.567880326229233,0.9873736207544762,-0.042283061532378506,825.7695176089725
50,2500.0,3400.0,4,4,2,0.5,0.0,0.0,1.0,-0.052905913461355994,777.6288311842601
50,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
50,2600.0,3400.0,4,4,2,0.5,0.0,0.0,1.0,-0.05330089465116859,777.3668195726842
50,2800.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011906955045109888,819.709563859743
50,3100.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.007687036821409132,800.9223559469856
50,3500.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011285694906035152,814.1085147772719
50,3500.0,3400.0,4,4,2,0.5,0.0,0.0,1.0,-0.05049120201189649,748.0769018098637
100,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
100,2800.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011906955045109888,819.709563859743
100,3100.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.007687036821409132,800.9223559469856
100,3500.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011285694906035152,814.1085147772719
150,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
150,2800.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011906955045109888,819.709563859743
150,3100.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.007687036821409132,800.9223559469856
150,3500.0,3300.0,4,4,2,0.5,0.0,0.0,1.0,-0.011285694906035152,814.1085147772719
200,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
250,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
300,2600.0,3000.0,4,4,2,0.5,0.0,0.0,1.0,-0.007043197188329402,866.0673757946807
50,3000.0,3300.0,4,4,2,0.5,8.038873388460929e-14,9.05180135942877e-14,1.0,-0.0094614239898936,808.6135411988178
100,3000.0,3300.0,4,4,2,0.5,8.038873388460929e-14,9.05180135942877e-14,1.0,-0.0094614239898936,808.6135411988178
150,3000.0,3300.0,4,4,2,0.5,8.038873388460929e-14,9.05180135942877e-14,1.0,-0.0094614239898936,808.6135411988178
50,2900.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.009771007347152938,810.2715668152513
50,3200.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.008053632301318022,802.1360705443907
100,2900.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.009771007347152938,810.2715668152513
100,3200.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.008053632301318022,802.1360705443907
150,2900.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.009771007347152938,810.2715668152513
150,3200.0,3300.0,4,4,2,0.5,1.1368683772161603e-13,1.1368683772161603e-13,1.0,-0.008053632301318022,802.1360705443907
