first_gap,gap_step,window_total,n_target_peaks,n_matched,frac_matched,total_abs_centre_residual,rms_centre_residual,mean_abs_centre_residual,anchor_mjd
657.0,19.0,250.0,7,3,0.42857142857142855,260.0,90.18129887436012,86.66666666666667,50014.067
651.0,3.0,250.0,7,3,0.42857142857142855,260.0,90.40280231644739,86.66666666666667,50014.067
666.0,13.0,250.0,7,3,0.42857142857142855,260.0,91.00915704843479,86.66666666666667,50014.067
664.0,4.0,200.0,7,3,0.42857142857142855,262.0,87.79141947441865,87.33333333333333,50014.067
654.0,20.0,250.0,7,3,0.42857142857142855,262.0,89.34950102453473,87.33333333333333,50014.067
651.0,21.0,200.0,7,3,0.42857142857142855,264.0,89.04306074403927,88.0,50014.067
651.0,21.0,250.0,7,3,0.42857142857142855,264.0,89.04306074403927,88.0,50014.067
662.0,0.0,200.0,7,3,0.42857142857142855,265.0,89.19454392880019,88.33333333333333,50014.067
662.0,0.0,250.0,7,3,0.42857142857142855,265.0,89.19454392880019,88.33333333333333,50014.067
658.0,1.0,250.0,7,3,0.42857142857142855,265.0,89.91292083640333,88.33333333333333,50014.067
654.0,2.0,250.0,7,3,0.42857142857142855,265.0,91.07323060775506,88.33333333333333,50014.067
667.0,13.0,250.0,7,3,0.42857142857142855,265.0,94.2956343987709,88.33333333333333,50014.067
661.0,5.0,250.0,7,3,0.42857142857142855,266.0,92.10501253098734,88.66666666666667,50014.067
668.0,10.0,250.0,7,3,0.42857142857142855,267.0,93.4826187052973,89.0,50014.067
657.0,6.0,250.0,7,3,0.42857142857142855,269.0,95.12272774333867,89.66666666666667,50014.067
660.0,5.0,250.0,7,3,0.42857142857142855,270.0,91.46948489341496,90.0,50014.067
661.0,0.0,250.0,7,3,0.42857142857142855,270.0,92.01086892318754,90.0,50014.067
657.0,1.0,250.0,7,3,0.42857142857142855,270.0,92.73977931107376,90.0,50014.067
653.0,2.0,250.0,7,3,0.42857142857142855,270.0,93.89710680668848,90.0,50014.067
657.0,5.0,200.0,7,3,0.42857142857142855,272.0,91.01281960984032,90.66666666666667,50014.067
656.0,6.0,250.0,7,3,0.42857142857142855,273.0,93.99822693363245,91.0,50014.067
659.0,5.0,200.0,7,3,0.42857142857142855,274.0,91.66969691961097,91.33333333333333,50014.067
660.0,0.0,250.0,7,3,0.42857142857142855,275.0,95.35023160258535,91.66666666666667,50014.067
656.0,1.0,250.0,7,3,0.42857142857142855,275.0,96.08503178608692,91.66666666666667,50014.067
652.0,2.0,250.0,7,3,0.42857142857142855,275.0,97.23339618327303,91.66666666666667,50014.067
652.0,7.0,250.0,7,3,0.42857142857142855,276.0,97.24196624914575,92.0,50014.067
655.0,6.0,250.0,7,3,0.42857142857142855,277.0,93.68208651248825,92.33333333333333,50014.067
658.0,5.0,200.0,7,3,0.42857142857142855,278.0,92.70023372857986,92.66666666666667,50014.067
653.0,20.0,250.0,7,3,0.42857142857142855,279.0,95.40265544871728,93.0,50014.067
651.0,7.0,250.0,7,3,0.42857142857142855,280.0,96.43996405363632,93.33333333333333,50014.067
659.0,0.0,250.0,7,3,0.42857142857142855,280.0,99.15980368408697,93.33333333333333,50014.067
655.0,1.0,250.0,7,3,0.42857142857142855,280.0,99.8966132225379,93.33333333333333,50014.067
654.0,6.0,250.0,7,3,0.42857142857142855,281.0,94.1824470553475,93.66666666666667,50014.067
650.0,21.0,250.0,7,3,0.42857142857142855,281.0,94.98245452012002,93.66666666666667,50014.067
650.0,7.0,250.0,7,3,0.42857142857142855,284.0,96.4295943508354,94.66666666666667,50014.067
653.0,6.0,250.0,7,3,0.42857142857142855,285.0,95.48647373668517,95.0,50014.067
667.0,10.0,250.0,7,3,0.42857142857142855,288.0,100.70087718916189,96.0,50014.067
659.0,14.0,250.0,7,3,0.42857142857142855,290.0,99.63600420196173,96.66666666666667,50014.067
660.0,14.0,250.0,7,3,0.42857142857142855,295.0,101.51026220699725,98.33333333333333,50014.067
661.0,14.0,250.0,7,3,0.42857142857142855,300.0,104.00320507881796,100.0,50014.067
650.0,5.0,150.0,7,2,0.2857142857142857,15.0,7.905694150420948,7.5,50014.067
650.0,5.0,200.0,7,2,0.2857142857142857,15.0,7.905694150420948,7.5,50014.067
651.0,5.0,150.0,7,2,0.2857142857142857,29.0,15.508062419270823,14.5,50014.067
651.0,5.0,200.0,7,2,0.2857142857142857,29.0,15.508062419270823,14.5,50014.067
656.0,4.0,150.0,7,2,0.2857142857142857,37.0,19.60867155112758,18.5,50014.067
656.0,4.0,200.0,7,2,0.2857142857142857,37.0,19.60867155112758,18.5,50014.067
657.0,4.0,150.0,7,2,0.2857142857142857,37.0,24.78911051248108,18.5,50014.067
657.0,4.0,200.0,7,2,0.2857142857142857,37.0,24.78911051248108,18.5,50014.067
655.0,4.0,150.0,7,2,0.2857142857142857,41.0,21.224985276791124,20.5,50014.067
655.0,4.0,200.0,7,2,0.2857142857142857,41.0,21.224985276791124,20.5,50014.067
654.0,4.0,150.0,7,2,0.2857142857142857,45.0,28.50438562747845,22.5,50014.067
654.0,4.0,200.0,7,2,0.2857142857142857,45.0,28.50438562747845,22.5,50014.067
670.0,11.0,150.0,7,2,0.2857142857142857,50.0,30.23243291566195,25.0,50014.067
669.0,11.0,150.0,7,2,0.2857142857142857,50.0,32.01562118716424,25.0,50014.067
669.0,11.0,200.0,7,2,0.2857142857142857,50.0,32.01562118716424,25.0,50014.067
652.0,5.0,150.0,7,2,0.2857142857142857,53.0,26.73013280924732,26.5,50014.067
652.0,5.0,200.0,7,2,0.2857142857142857,53.0,26.73013280924732,26.5,50014.067
663.0,3.0,150.0,7,2,0.2857142857142857,55.0,35.531676008879735,27.5,50014.067
662.0,3.0,150.0,7,2,0.2857142857142857,59.0,31.312936623702353,29.5,50014.067
653.0,4.0,150.0,7,2,0.2857142857142857,59.0,38.34709897762802,29.5,50014.067
653.0,4.0,200.0,7,2,0.2857142857142857,59.0,38.34709897762802,29.5,50014.067
658.0,4.0,150.0,7,2,0.2857142857142857,61.0,33.771289581536564,30.5,50014.067
661.0,3.0,150.0,7,2,0.2857142857142857,63.0,31.535694062442957,31.5,50014.067
664.0,12.0,150.0,7,2,0.2857142857142857,65.0,40.70012284993744,32.5,50014.067
664.0,12.0,200.0,7,2,0.2857142857142857,65.0,40.70012284993744,32.5,50014.067
663.0,12.0,150.0,7,2,0.2857142857142857,65.0,42.573465914816005,32.5,50014.067
663.0,12.0,200.0,7,2,0.2857142857142857,65.0,42.573465914816005,32.5,50014.067
668.0,11.0,150.0,7,2,0.2857142857142857,66.0,36.24913792078372,33.0,50014.067
668.0,11.0,200.0,7,2,0.2857142857142857,66.0,36.24913792078372,33.0,50014.067
660.0,3.0,150.0,7,2,0.2857142857142857,67.0,36.1178626167164,33.5,50014.067
664.0,3.0,150.0,7,2,0.2857142857142857,69.0,42.90104893822527,34.5,50014.067
659.0,3.0,150.0,7,2,0.2857142857142857,71.0,43.70926675202868,35.5,50014.067
669.0,17.0,150.0,7,2,0.2857142857142857,72.0,37.107950630558946,36.0,50014.067
651.0,28.0,150.0,7,2,0.2857142857142857,73.0,38.268786236304905,36.5,50014.067
665.0,12.0,150.0,7,2,0.2857142857142857,75.0,40.96950085124299,37.5,50014.067
665.0,12.0,200.0,7,2,0.2857142857142857,75.0,40.96950085124299,37.5,50014.067
658.0,3.0,150.0,7,2,0.2857142857142857,75.0,53.033008588991066,37.5,50014.067
658.0,3.0,200.0,7,2,0.2857142857142857,75.0,53.033008588991066,37.5,50014.067
667.0,5.0,150.0,7,2,0.2857142857142857,76.0,49.040799340956916,38.0,50014.067
667.0,5.0,200.0,7,2,0.2857142857142857,76.0,49.040799340956916,38.0,50014.067
667.0,5.0,250.0,7,2,0.2857142857142857,76.0,49.040799340956916,38.0,50014.067
666.0,5.0,150.0,7,2,0.2857142857142857,76.0,50.99019513592785,38.0,50014.067
666.0,5.0,200.0,7,2,0.2857142857142857,76.0,50.99019513592785,38.0,50014.067
666.0,5.0,250.0,7,2,0.2857142857142857,76.0,50.99019513592785,38.0,50014.067
653.0,5.0,150.0,7,2,0.2857142857142857,77.0,38.52920969861697,38.5,50014.067
653.0,5.0,200.0,7,2,0.2857142857142857,77.0,38.52920969861697,38.5,50014.067
670.0,16.0,150.0,7,2,0.2857142857142857,77.0,40.18084120572888,38.5,50014.067
670.0,16.0,200.0,7,2,0.2857142857142857,77.0,40.18084120572888,38.5,50014.067
670.0,4.0,150.0,7,2,0.2857142857142857,78.0,45.79301256742124,39.0,50014.067
670.0,4.0,200.0,7,2,0.2857142857142857,78.0,45.79301256742124,39.0,50014.067
670.0,4.0,250.0,7,2,0.2857142857142857,78.0,45.79301256742124,39.0,50014.067
668.0,17.0,150.0,7,2,0.2857142857142857,80.0,41.23105625617661,40.0,50014.067
658.0,13.0,150.0,7,2,0.2857142857142857,80.0,51.22499389946279,40.0,50014.067
658.0,13.0,200.0,7,2,0.2857142857142857,80.0,51.22499389946279,40.0,50014.067
658.0,13.0,250.0,7,2,0.2857142857142857,80.0,51.22499389946279,40.0,50014.067
657.0,13.0,150.0,7,2,0.2857142857142857,80.0,53.150729063673246,40.0,50014.067
657.0,13.0,200.0,7,2,0.2857142857142857,80.0,53.150729063673246,40.0,50014.067
657.0,13.0,250.0,7,2,0.2857142857142857,80.0,53.150729063673246,40.0,50014.067
650.0,28.0,150.0,7,2,0.2857142857142857,81.0,41.83897704294406,40.5,50014.067
662.0,12.0,150.0,7,2,0.2857142857142857,81.0,46.330335634441504,40.5,50014.067
662.0,12.0,200.0,7,2,0.2857142857142857,81.0,46.330335634441504,40.5,50014.067
662.0,12.0,250.0,7,2,0.2857142857142857,81.0,46.330335634441504,40.5,50014.067
667.0,1.0,200.0,7,2,0.2857142857142857,81.0,57.27564927611035,40.5,50014.067
667.0,1.0,250.0,7,2,0.2857142857142857,81.0,57.27564927611035,40.5,50014.067
667.0,11.0,150.0,7,2,0.2857142857142857,82.0,42.20189569201838,41.0,50014.067
667.0,11.0,200.0,7,2,0.2857142857142857,82.0,42.20189569201838,41.0,50014.067
652.0,4.0,150.0,7,2,0.2857142857142857,83.0,49.23921201644072,41.5,50014.067
652.0,4.0,200.0,7,2,0.2857142857142857,83.0,49.23921201644072,41.5,50014.067
668.0,5.0,150.0,7,2,0.2857142857142857,84.0,48.373546489791295,42.0,50014.067
668.0,5.0,200.0,7,2,0.2857142857142857,84.0,48.373546489791295,42.0,50014.067
668.0,5.0,250.0,7,2,0.2857142857142857,84.0,48.373546489791295,42.0,50014.067
667.0,2.0,150.0,7,2,0.2857142857142857,85.0,42.573465914816005,42.5,50014.067
666.0,12.0,150.0,7,2,0.2857142857142857,85.0,43.34166586553867,42.5,50014.067
666.0,12.0,200.0,7,2,0.2857142857142857,85.0,43.34166586553867,42.5,50014.067
659.0,4.0,150.0,7,2,0.2857142857142857,85.0,44.30011286667337,42.5,50014.067
669.0,16.0,150.0,7,2,0.2857142857142857,85.0,44.30011286667337,42.5,50014.067
669.0,16.0,200.0,7,2,0.2857142857142857,85.0,44.30011286667337,42.5,50014.067
670.0,29.0,150.0,7,2,0.2857142857142857,86.0,53.009433122794285,43.0,50014.067
667.0,17.0,150.0,7,2,0.2857142857142857,88.0,45.35416188179427,44.0,50014.067
668.0,1.0,200.0,7,2,0.2857142857142857,88.0,55.60575509783138,44.0,50014.067
662.0,6.0,200.0,7,2,0.2857142857142857,88.0,57.48912940721924,44.0,50014.067
662.0,6.0,250.0,7,2,0.2857142857142857,88.0,57.48912940721924,44.0,50014.067
661.0,6.0,200.0,7,2,0.2857142857142857,88.0,59.464274989274024,44.0,50014.067
661.0,6.0,250.0,7,2,0.2857142857142857,88.0,59.464274989274024,44.0,50014.067
666.0,2.0,150.0,7,2,0.2857142857142857,89.0,45.50274716981382,44.5,50014.067
670.0,15.0,150.0,7,2,0.2857142857142857,90.0,47.43416490252569,45.0,50014.067
670.0,15.0,200.0,7,2,0.2857142857142857,90.0,47.43416490252569,45.0,50014.067
670.0,15.0,250.0,7,2,0.2857142857142857,90.0,47.43416490252569,45.0,50014.067
659.0,13.0,150.0,7,2,0.2857142857142857,90.0,51.0,45.0,50014.067
659.0,13.0,200.0,7,2,0.2857142857142857,90.0,51.0,45.0,50014.067
659.0,13.0,250.0,7,2,0.2857142857142857,90.0,51.0,45.0,50014.067
665.0,5.0,150.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
670.0,0.0,150.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
665.0,5.0,200.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
670.0,0.0,200.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
665.0,5.0,250.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
670.0,0.0,250.0,7,2,0.2857142857142857,90.0,54.08326913195984,45.0,50014.067
665.0,18.0,150.0,7,2,0.2857142857142857,91.0,46.4811789867684,45.5,50014.067
669.0,5.0,150.0,7,2,0.2857142857142857,92.0,49.040799340956916,46.0,50014.067
669.0,5.0,200.0,7,2,0.2857142857142857,92.0,49.040799340956916,46.0,50014.067
669.0,5.0,250.0,7,2,0.2857142857142857,92.0,49.040799340956916,46.0,50014.067
669.0,4.0,150.0,7,2,0.2857142857142857,92.0,50.15974481593781,46.0,50014.067
669.0,4.0,200.0,7,2,0.2857142857142857,92.0,50.15974481593781,46.0,50014.067
669.0,4.0,250.0,7,2,0.2857142857142857,92.0,50.15974481593781,46.0,50014.067
668.0,16.0,150.0,7,2,0.2857142857142857,93.0,48.42003717470692,46.5,50014.067
668.0,16.0,200.0,7,2,0.2857142857142857,93.0,48.42003717470692,46.5,50014.067
668.0,16.0,250.0,7,2,0.2857142857142857,93.0,48.42003717470692,46.5,50014.067
665.0,2.0,150.0,7,2,0.2857142857142857,93.0,51.22987409705396,46.5,50014.067
665.0,3.0,150.0,7,2,0.2857142857142857,93.0,52.100863716449076,46.5,50014.067
666.0,1.0,200.0,7,2,0.2857142857142857,94.0,59.81638571495272,47.0,50014.067
666.0,1.0,250.0,7,2,0.2857142857142857,94.0,59.81638571495272,47.0,50014.067
667.0,12.0,150.0,7,2,0.2857142857142857,95.0,47.502631506054485,47.5,50014.067
667.0,12.0,200.0,7,2,0.2857142857142857,95.0,47.502631506054485,47.5,50014.067
669.0,1.0,150.0,7,2,0.2857142857142857,95.0,54.886246000250374,47.5,50014.067
669.0,1.0,200.0,7,2,0.2857142857142857,95.0,54.886246000250374,47.5,50014.067
652.0,14.0,200.0,7,2,0.2857142857142857,95.0,61.77782773778955,47.5,50014.067
652.0,14.0,250.0,7,2,0.2857142857142857,95.0,61.77782773778955,47.5,50014.067
651.0,14.0,200.0,7,2,0.2857142857142857,95.0,63.73774391990981,47.5,50014.067
651.0,14.0,250.0,7,2,0.2857142857142857,95.0,63.73774391990981,47.5,50014.067
666.0,17.0,150.0,7,2,0.2857142857142857,96.0,49.47726750741192,48.0,50014.067
666.0,17.0,200.0,7,2,0.2857142857142857,96.0,49.47726750741192,48.0,50014.067
656.0,13.0,200.0,7,2,0.2857142857142857,96.0,56.60388679233962,48.0,50014.067
663.0,6.0,200.0,7,2,0.2857142857142857,96.0,56.60388679233962,48.0,50014.067
656.0,13.0,250.0,7,2,0.2857142857142857,96.0,56.60388679233962,48.0,50014.067
663.0,6.0,250.0,7,2,0.2857142857142857,96.0,56.60388679233962,48.0,50014.067
661.0,12.0,150.0,7,2,0.2857142857142857,97.0,51.56064390598706,48.5,50014.067
661.0,12.0,200.0,7,2,0.2857142857142857,97.0,51.56064390598706,48.5,50014.067
661.0,12.0,250.0,7,2,0.2857142857142857,97.0,51.56064390598706,48.5,50014.067
666.0,11.0,150.0,7,2,0.2857142857142857,98.0,49.25444142409901,49.0,50014.067
666.0,11.0,200.0,7,2,0.2857142857142857,98.0,49.25444142409901,49.0,50014.067
669.0,15.0,150.0,7,2,0.2857142857142857,98.0,51.54609587543949,49.0,50014.067
669.0,15.0,200.0,7,2,0.2857142857142857,98.0,51.54609587543949,49.0,50014.067
669.0,15.0,250.0,7,2,0.2857142857142857,98.0,51.54609587543949,49.0,50014.067
662.0,2.0,200.0,7,2,0.2857142857142857,98.0,65.85590330410783,49.0,50014.067
664.0,18.0,150.0,7,2,0.2857142857142857,99.0,50.601383380299005,49.5,50014.067
657.0,3.0,200.0,7,2,0.2857142857142857,99.0,63.32850858815483,49.5,50014.067
670.0,5.0,150.0,7,2,0.2857142857142857,100.0,50.99019513592785,50.0,50014.067
670.0,5.0,200.0,7,2,0.2857142857142857,100.0,50.99019513592785,50.0,50014.067
670.0,5.0,250.0,7,2,0.2857142857142857,100.0,50.99019513592785,50.0,50014.067
660.0,13.0,150.0,7,2,0.2857142857142857,100.0,52.49761899362675,50.0,50014.067
660.0,13.0,200.0,7,2,0.2857142857142857,100.0,52.49761899362675,50.0,50014.067
660.0,13.0,250.0,7,2,0.2857142857142857,100.0,52.49761899362675,50.0,50014.067
657.0,7.0,200.0,7,2,0.2857142857142857,100.0,65.94694837519019,50.0,50014.067
657.0,7.0,250.0,7,2,0.2857142857142857,100.0,65.94694837519019,50.0,50014.067
656.0,7.0,200.0,7,2,0.2857142857142857,100.0,67.94115100585212,50.0,50014.067
656.0,7.0,250.0,7,2,0.2857142857142857,100.0,67.94115100585212,50.0,50014.067
654.0,5.0,150.0,7,2,0.2857142857142857,101.0,50.502475186865844,50.5,50014.067
654.0,5.0,200.0,7,2,0.2857142857142857,101.0,50.502475186865844,50.5,50014.067
667.0,16.0,150.0,7,2,0.2857142857142857,101.0,52.54046059942756,50.5,50014.067
667.0,16.0,200.0,7,2,0.2857142857142857,101.0,52.54046059942756,50.5,50014.067
667.0,16.0,250.0,7,2,0.2857142857142857,101.0,52.54046059942756,50.5,50014.067
670.0,1.0,150.0,7,2,0.2857142857142857,102.0,55.154328932550705,51.0,50014.067
660.0,6.0,200.0,7,2,0.2857142857142857,102.0,62.42595614005443,51.0,50014.067
660.0,6.0,250.0,7,2,0.2857142857142857,102.0,62.42595614005443,51.0,50014.067
670.0,14.0,150.0,7,2,0.2857142857142857,103.0,54.7220248163388,51.5,50014.067
670.0,14.0,200.0,7,2,0.2857142857142857,103.0,54.7220248163388,51.5,50014.067
670.0,14.0,250.0,7,2,0.2857142857142857,103.0,54.7220248163388,51.5,50014.067
669.0,0.0,200.0,7,2,0.2857142857142857,103.0,57.91804554713496,51.5,50014.067
669.0,0.0,250.0,7,2,0.2857142857142857,103.0,57.91804554713496,51.5,50014.067
665.0,17.0,150.0,7,2,0.2857142857142857,104.0,53.600373133029585,52.0,50014.067
665.0,17.0,200.0,7,2,0.2857142857142857,104.0,53.600373133029585,52.0,50014.067
664.0,6.0,150.0,7,2,0.2857142857142857,104.0,56.859475903318,52.0,50014.067
664.0,6.0,200.0,7,2,0.2857142857142857,104.0,56.859475903318,52.0,50014.067
664.0,6.0,250.0,7,2,0.2857142857142857,104.0,56.859475903318,52.0,50014.067
664.0,5.0,200.0,7,2,0.2857142857142857,104.0,58.137767414994535,52.0,50014.067
664.0,5.0,250.0,7,2,0.2857142857142857,104.0,58.137767414994535,52.0,50014.067
668.0,12.0,150.0,7,2,0.2857142857142857,105.0,53.033008588991066,52.5,50014.067
653.0,14.0,200.0,7,2,0.2857142857142857,105.0,61.22499489587565,52.5,50014.067
653.0,14.0,250.0,7,2,0.2857142857142857,105.0,61.22499489587565,52.5,50014.067
668.0,4.0,150.0,7,2,0.2857142857142857,106.0,55.362442142665635,53.0,50014.067
668.0,4.0,200.0,7,2,0.2857142857142857,106.0,55.362442142665635,53.0,50014.067
668.0,4.0,250.0,7,2,0.2857142857142857,106.0,55.362442142665635,53.0,50014.067
668.0,15.0,150.0,7,2,0.2857142857142857,106.0,55.65968020030299,53.0,50014.067
668.0,15.0,200.0,7,2,0.2857142857142857,106.0,55.65968020030299,53.0,50014.067
668.0,15.0,250.0,7,2,0.2857142857142857,106.0,55.65968020030299,53.0,50014.067
663.0,18.0,150.0,7,2,0.2857142857142857,107.0,54.7220248163388,53.5,50014.067
665.0,1.0,200.0,7,2,0.2857142857142857,107.0,63.12289600454022,53.5,50014.067
658.0,7.0,200.0,7,2,0.2857142857142857,108.0,64.89992295835181,54.0,50014.067
658.0,7.0,250.0,7,2,0.2857142857142857,108.0,64.89992295835181,54.0,50014.067
660.0,4.0,150.0,7,2,0.2857142857142857,109.0,55.502252206554644,54.5,50014.067
666.0,16.0,150.0,7,2,0.2857142857142857,109.0,56.66127425323225,54.5,50014.067
666.0,16.0,200.0,7,2,0.2857142857142857,109.0,56.66127425323225,54.5,50014.067
666.0,16.0,250.0,7,2,0.2857142857142857,109.0,56.66127425323225,54.5,50014.067
661.0,13.0,150.0,7,2,0.2857142857142857,110.0,55.57877292636101,55.0,50014.067
661.0,13.0,200.0,7,2,0.2857142857142857,110.0,55.57877292636101,55.0,50014.067
661.0,19.0,150.0,7,2,0.2857142857142857,110.0,55.90169943749474,55.0,50014.067
669.0,14.0,150.0,7,2,0.2857142857142857,111.0,58.826014653382735,55.5,50014.067
669.0,14.0,200.0,7,2,0.2857142857142857,111.0,58.826014653382735,55.5,50014.067
669.0,14.0,250.0,7,2,0.2857142857142857,111.0,58.826014653382735,55.5,50014.067
650.0,14.0,200.0,7,2,0.2857142857142857,111.0,66.98134068529832,55.5,50014.067
650.0,14.0,250.0,7,2,0.2857142857142857,111.0,66.98134068529832,55.5,50014.067
661.0,2.0,200.0,7,2,0.2857142857142857,111.0,68.70589494359272,55.5,50014.067
664.0,17.0,150.0,7,2,0.2857142857142857,112.0,57.723478758647246,56.0,50014.067
664.0,17.0,200.0,7,2,0.2857142857142857,112.0,57.723478758647246,56.0,50014.067
664.0,17.0,250.0,7,2,0.2857142857142857,112.0,57.723478758647246,56.0,50014.067
665.0,6.0,150.0,7,2,0.2857142857142857,112.0,58.240879114244144,56.0,50014.067
665.0,6.0,200.0,7,2,0.2857142857142857,112.0,58.240879114244144,56.0,50014.067
665.0,6.0,250.0,7,2,0.2857142857142857,112.0,58.240879114244144,56.0,50014.067
655.0,13.0,200.0,7,2,0.2857142857142857,112.0,61.326992425847855,56.0,50014.067
655.0,13.0,250.0,7,2,0.2857142857142857,112.0,61.326992425847855,56.0,50014.067
652.0,8.0,250.0,7,2,0.2857142857142857,112.0,74.41102068914255,56.0,50014.067
651.0,8.0,250.0,7,2,0.2857142857142857,112.0,76.4198926981712,56.0,50014.067
660.0,12.0,150.0,7,2,0.2857142857142857,113.0,57.86622503671723,56.5,50014.067
660.0,12.0,200.0,7,2,0.2857142857142857,113.0,57.86622503671723,56.5,50014.067
660.0,12.0,250.0,7,2,0.2857142857142857,113.0,57.86622503671723,56.5,50014.067
665.0,11.0,150.0,7,2,0.2857142857142857,114.0,57.0,57.0,50014.067
665.0,11.0,200.0,7,2,0.2857142857142857,114.0,57.0,57.0,50014.067
667.0,15.0,150.0,7,2,0.2857142857142857,114.0,59.77457653551382,57.0,50014.067
667.0,15.0,200.0,7,2,0.2857142857142857,114.0,59.77457653551382,57.0,50014.067
667.0,15.0,250.0,7,2,0.2857142857142857,114.0,59.77457653551382,57.0,50014.067
655.0,7.0,200.0,7,2,0.2857142857142857,114.0,70.80254232723568,57.0,50014.067
655.0,7.0,250.0,7,2,0.2857142857142857,114.0,70.80254232723568,57.0,50014.067
662.0,18.0,150.0,7,2,0.2857142857142857,115.0,58.8430114796991,57.5,50014.067
670.0,10.0,150.0,7,2,0.2857142857142857,115.0,58.8430114796991,57.5,50014.067
662.0,18.0,200.0,7,2,0.2857142857142857,115.0,58.8430114796991,57.5,50014.067
670.0,10.0,200.0,7,2,0.2857142857142857,115.0,58.8430114796991,57.5,50014.067
669.0,12.0,150.0,7,2,0.2857142857142857,115.0,59.552497848536966,57.5,50014.067
654.0,14.0,200.0,7,2,0.2857142857142857,115.0,62.11682541791716,57.5,50014.067
654.0,14.0,250.0,7,2,0.2857142857142857,115.0,62.11682541791716,57.5,50014.067
670.0,13.0,200.0,7,2,0.2857142857142857,116.0,62.03224967708329,58.0,50014.067
670.0,13.0,250.0,7,2,0.2857142857142857,116.0,62.03224967708329,58.0,50014.067
668.0,0.0,200.0,7,2,0.2857142857142857,116.0,62.39390995922599,58.0,50014.067
659.0,7.0,200.0,7,2,0.2857142857142857,116.0,64.8459713474939,58.0,50014.067
659.0,7.0,250.0,7,2,0.2857142857142857,116.0,64.8459713474939,58.0,50014.067
659.0,6.0,200.0,7,2,0.2857142857142857,116.0,66.24198064671678,58.0,50014.067
659.0,6.0,250.0,7,2,0.2857142857142857,116.0,66.24198064671678,58.0,50014.067
665.0,16.0,150.0,7,2,0.2857142857142857,117.0,60.782398768064425,58.5,50014.067
665.0,16.0,200.0,7,2,0.2857142857142857,117.0,60.782398768064425,58.5,50014.067
665.0,16.0,250.0,7,2,0.2857142857142857,117.0,60.782398768064425,58.5,50014.067
652.0,22.0,150.0,7,2,0.2857142857142857,118.0,59.135437767890075,59.0,50014.067
660.0,19.0,150.0,7,2,0.2857142857142857,118.0,60.01666435249463,59.0,50014.067
663.0,5.0,200.0,7,2,0.2857142857142857,118.0,62.96824596572466,59.0,50014.067
663.0,5.0,250.0,7,2,0.2857142857142857,118.0,62.96824596572466,59.0,50014.067
668.0,14.0,200.0,7,2,0.2857142857142857,119.0,62.932503525602726,59.5,50014.067
668.0,14.0,250.0,7,2,0.2857142857142857,119.0,62.932503525602726,59.5,50014.067
662.0,13.0,150.0,7,2,0.2857142857142857,120.0,60.0,60.0,50014.067
662.0,13.0,200.0,7,2,0.2857142857142857,120.0,60.0,60.0,50014.067
666.0,6.0,150.0,7,2,0.2857142857142857,120.0,60.67124524847005,60.0,50014.067
666.0,6.0,200.0,7,2,0.2857142857142857,120.0,60.67124524847005,60.0,50014.067
666.0,6.0,250.0,7,2,0.2857142857142857,120.0,60.67124524847005,60.0,50014.067
667.0,4.0,150.0,7,2,0.2857142857142857,120.0,61.18823416311342,60.0,50014.067
667.0,4.0,200.0,7,2,0.2857142857142857,120.0,61.18823416311342,60.0,50014.067
667.0,4.0,250.0,7,2,0.2857142857142857,120.0,61.18823416311342,60.0,50014.067
663.0,17.0,150.0,7,2,0.2857142857142857,120.0,61.84658438426491,60.0,50014.067
663.0,17.0,200.0,7,2,0.2857142857142857,120.0,61.84658438426491,60.0,50014.067
663.0,17.0,250.0,7,2,0.2857142857142857,120.0,61.84658438426491,60.0,50014.067
664.0,1.0,200.0,7,2,0.2857142857142857,120.0,67.08203932499369,60.0,50014.067
653.0,8.0,250.0,7,2,0.2857142857142857,120.0,73.23933369440222,60.0,50014.067
666.0,15.0,200.0,7,2,0.2857142857142857,122.0,63.89053137985315,61.0,50014.067
666.0,15.0,250.0,7,2,0.2857142857142857,122.0,63.89053137985315,61.0,50014.067
661.0,18.0,150.0,7,2,0.2857142857142857,123.0,62.96427558544607,61.5,50014.067
661.0,18.0,200.0,7,2,0.2857142857142857,123.0,62.96427558544607,61.5,50014.067
660.0,7.0,200.0,7,2,0.2857142857142857,124.0,65.7875368135941,62.0,50014.067
660.0,7.0,250.0,7,2,0.2857142857142857,124.0,65.7875368135941,62.0,50014.067
669.0,13.0,200.0,7,2,0.2857142857142857,124.0,66.12866246946176,62.0,50014.067
669.0,13.0,250.0,7,2,0.2857142857142857,124.0,66.12866246946176,62.0,50014.067
660.0,2.0,200.0,7,2,0.2857142857142857,124.0,72.20110802473879,62.0,50014.067
655.0,5.0,150.0,7,2,0.2857142857142857,125.0,62.54998001598402,62.5,50014.067
655.0,5.0,200.0,7,2,0.2857142857142857,125.0,62.54998001598402,62.5,50014.067
655.0,14.0,200.0,7,2,0.2857142857142857,125.0,64.39332263519255,62.5,50014.067
655.0,14.0,250.0,7,2,0.2857142857142857,125.0,64.39332263519255,62.5,50014.067
