lag_days,r,err,p_local,n_pairs,corr_method,shuffle_method,pc_column,p_global,p_zero_local,p_zero_global,segment_id,segment_label,segment_start,segment_end,segment_center,n_spin_points,n_pc_points
120.0,-0.32333551697695184,0.28067192484788145,0.3786213786213786,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
140.0,-0.4214339426579869,0.27977833042833344,0.08891108891108891,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
160.0,-0.4469209151590606,0.2798964278978316,0.04695304695304695,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
180.0,-0.4205174372096183,0.2821953534534652,0.1008991008991009,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
200.0,-0.3620388383274368,0.28214582538640925,0.2057942057942058,1000,pearson,circular,PC1,0.1848151848151848,0.03696303696303696,0.3086913086913087,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-200.0,0.26022640422640425,0.03149135418854531,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-180.0,0.3038884838884839,0.031099101788658445,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-160.0,0.30164641364641365,0.03206309485796392,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-140.0,0.3166843366843367,0.032009305859343445,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-120.0,0.3230771150771151,0.03207243300390039,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-100.0,0.33529990729990733,0.03216134997155177,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-80.0,0.3535789855789856,0.03236680896580337,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-60.0,0.40940335340335343,0.03178624147702047,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-40.0,0.5321810441810442,0.03146707834675352,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-20.0,0.5829187389187389,0.0320949434559413,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
0.0,0.5216477576477576,0.03199594433591848,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
20.0,0.4622476262476263,0.03220258054375095,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
40.0,0.3457705177705178,0.03220082684507881,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
60.0,0.15212643212643215,0.03190218805030385,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
80.0,0.017090765090765094,0.032184316193859114,0.5864135864135864,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
100.0,-0.09952459552459553,0.03221792669089185,0.003996003996003996,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
120.0,-0.21793354993354994,0.0318891055080742,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
140.0,-0.30062190062190064,0.031767668619266505,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
160.0,-0.3238555678555679,0.032326912561465096,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
180.0,-0.3058538578538579,0.03210284662828207,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
200.0,-0.275926787926788,0.03222450836988404,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-200.0,0.26022640422640425,0.27021523727382674,0.44455544455544455,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-180.0,0.3038884838884839,0.2723688580258176,0.3156843156843157,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-160.0,0.30164641364641365,0.27373344262428145,0.32367632367632365,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-140.0,0.3166843366843367,0.27431284737511347,0.25574425574425574,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-120.0,0.3230771150771151,0.2745466326428881,0.23976023976023977,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-100.0,0.33529990729990733,0.27440383052796535,0.21178821178821178,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-80.0,0.3535789855789856,0.27456187917207925,0.17082917082917082,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-60.0,0.40940335340335343,0.2734327081232895,0.08791208791208792,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-40.0,0.5321810441810442,0.27399109482690187,0.029970029970029972,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-20.0,0.5829187389187389,0.27407658005961877,0.011988011988011988,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
0.0,0.5216477576477576,0.27229131286974934,0.03296703296703297,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
20.0,0.4622476262476263,0.27323625533206086,0.052947052947052944,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
40.0,0.3457705177705178,0.275708297320651,0.2007992007992008,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
60.0,0.15212643212643215,0.27544406289282364,0.7792207792207793,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
80.0,0.017090765090765094,0.27387024898789236,0.978021978021978,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
100.0,-0.09952459552459553,0.2734812014955844,0.8791208791208791,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
120.0,-0.21793354993354994,0.2758649258518888,0.6023976023976024,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
140.0,-0.30062190062190064,0.27731263654613875,0.32367632367632365,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
160.0,-0.3238555678555679,0.27674340302390016,0.23476523476523475,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
180.0,-0.3058538578538579,0.2743337219915791,0.2947052947052947,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
200.0,-0.275926787926788,0.27154034673300265,0.36863136863136864,1000,spearman,circular,PC1,0.13186813186813187,0.03296703296703297,0.3206793206793207,5,seg05_53995.1_54995.1,53995.067,54995.067,54495.067,1000,1401
-200.0,0.12693235579283157,0.030908792523117803,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-180.0,-0.003571907435999317,0.031414801702978105,0.9150849150849151,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-160.0,-0.13766136699841228,0.030870212162345867,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-140.0,-0.27394886406973495,0.03142586782455135,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-120.0,-0.4022007601906903,0.030681334193030842,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-100.0,-0.4964736629854074,0.03154690926773682,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-80.0,-0.5470982608536952,0.03252537774024167,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-60.0,-0.5594816877075146,0.03226446071649843,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-40.0,-0.5382349626714752,0.03216461334856318,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-20.0,-0.5019145721785772,0.032710624346155764,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
0.0,-0.48725073330770896,0.032166529881613684,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
20.0,-0.4800818897779059,0.031762555569847785,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
40.0,-0.45976680927763747,0.031281197147322325,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
60.0,-0.430940565506506,0.030606085976136402,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
80.0,-0.40161081010691724,0.030494198278606697,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
100.0,-0.37734249415361065,0.03076347169855834,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
120.0,-0.3393437422404161,0.031026228316137935,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
140.0,-0.2731551923298607,0.03144971861173656,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
160.0,-0.17502698233027247,0.03146164117097756,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
180.0,-0.058070597973050704,0.032431427916148184,0.07292707292707293,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
200.0,0.055251609375127034,0.03166364750239587,0.07192807192807193,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-200.0,0.12693235579283157,0.41473320314953055,0.8701298701298701,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-180.0,-0.003571907435999317,0.4137223819566837,0.998001998001998,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-160.0,-0.13766136699841228,0.41278415091287285,0.8541458541458542,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-140.0,-0.27394886406973495,0.41215478721793336,0.7232767232767233,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-120.0,-0.4022007601906903,0.4107325230905599,0.4155844155844156,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-100.0,-0.4964736629854074,0.4089738395155664,0.23676323676323677,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-80.0,-0.5470982608536952,0.4084083382431039,0.18181818181818182,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-60.0,-0.5594816877075146,0.40825981116032667,0.14085914085914086,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-40.0,-0.5382349626714752,0.4089986660560471,0.1968031968031968,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-20.0,-0.5019145721785772,0.4103704217892413,0.24475524475524477,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
0.0,-0.48725073330770896,0.4121738285199315,0.26873126873126874,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
20.0,-0.4800818897779059,0.4151185603807098,0.2787212787212787,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
40.0,-0.45976680927763747,0.4193753770900921,0.3246753246753247,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
60.0,-0.430940565506506,0.4233491288224439,0.36563436563436563,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
80.0,-0.40161081010691724,0.4262020800919325,0.4755244755244755,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
100.0,-0.37734249415361065,0.4283478651877895,0.5154845154845155,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
120.0,-0.3393437422404161,0.4297318652578699,0.6203796203796204,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
140.0,-0.2731551923298607,0.4302375768733575,0.7362637362637363,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
160.0,-0.17502698233027247,0.4302391856775021,0.8221778221778222,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
180.0,-0.058070597973050704,0.42852490780529023,0.9430569430569431,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
200.0,0.055251609375127034,0.426062674813145,0.935064935064935,1000,pearson,circular,PC1,0.7792207792207793,0.26873126873126874,0.8981018981018981,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-200.0,0.01846047046047046,0.031018648077723577,0.5364635364635365,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-180.0,-0.07514892314892316,0.03116188344272321,0.01998001998001998,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-160.0,-0.17150738750738753,0.031049854329497327,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-140.0,-0.29664905664905666,0.031017412321806163,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-120.0,-0.43697248097248104,0.030817656273065677,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-100.0,-0.5632055392055393,0.031174775115110083,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-80.0,-0.6336737736737738,0.03190751254257714,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-60.0,-0.6546896466896467,0.032362337717137486,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-40.0,-0.647028827028827,0.03270253017940333,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-20.0,-0.6275701115701117,0.03253417720265644,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
0.0,-0.6128796248796249,0.03195131923843477,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
20.0,-0.5861539301539301,0.032181865814715445,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
40.0,-0.5212574572574573,0.031435909435529444,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
60.0,-0.44903264903264906,0.03204505109682232,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
80.0,-0.38871392871392874,0.03178868092720111,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
100.0,-0.34752818352818354,0.031495697004936325,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
120.0,-0.28625300225300226,0.030511770177494638,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
140.0,-0.20806084006084008,0.029990919205458343,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
160.0,-0.11336663336663337,0.030082355253496094,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
180.0,-0.005427209427209427,0.03113940014140631,0.8661338661338661,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
200.0,0.10870438870438871,0.03157938501841066,0.001998001998001998,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-200.0,0.01846047046047046,0.4476219017182142,0.977022977022977,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-180.0,-0.07514892314892316,0.4481575595447095,0.9310689310689311,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-160.0,-0.17150738750738753,0.45061914501268263,0.8371628371628371,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-140.0,-0.29664905664905666,0.4537268505999759,0.6953046953046953,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-120.0,-0.43697248097248104,0.4565546206433375,0.5144855144855145,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-100.0,-0.5632055392055393,0.4574210668472527,0.2957042957042957,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-80.0,-0.6336737736737738,0.45658608300876197,0.1068931068931069,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-60.0,-0.6546896466896467,0.45441201147823657,0.053946053946053944,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-40.0,-0.647028827028827,0.45108270985414545,0.06293706293706294,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-20.0,-0.6275701115701117,0.44819498647964656,0.1038961038961039,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
0.0,-0.6128796248796249,0.4452759976964992,0.16283716283716285,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
20.0,-0.5861539301539301,0.44208906693040917,0.22777222777222778,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
40.0,-0.5212574572574573,0.4414971181662054,0.34565434565434566,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
60.0,-0.44903264903264906,0.4420575942765986,0.46553446553446554,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
80.0,-0.38871392871392874,0.44275233654784535,0.5634365634365635,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
100.0,-0.34752818352818354,0.4439293465860062,0.6123876123876124,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
