MJD,PC1,PC2,PC3,dataset
56526.254,-0.6248071469971324,0.28286526239411214,-0.8337717659307338,DFB
56528.276,-0.634219320318632,0.32821600988132255,-0.6833851693828605,DFB
56530.333,-0.6327570276063315,0.36878427642041006,-0.6906454145902962,DFB
56532.248,-0.5893702179628665,0.38293433008414984,-0.6556747000489298,DFB
56534.255,-0.55969255181298,0.4593757228460917,-0.7066040799347049,DFB
56535.458,-0.5546077576102431,0.5069228008705037,-0.6993340078050293,DFB
56536.584,-0.5441351158776774,0.5513235980697156,-0.6738518445742924,DFB
56538.261,-0.5297441664765967,0.5988767985710961,-0.5491254540589614,DFB
56540.236,-0.4875098713141228,0.6432516401916172,-0.4133883060240751,DFB
56542.294,-0.49292074818129605,0.7263869201277474,-0.39324522254998945,DFB
56543.488,-0.49567675309276565,0.7267971186635117,-0.37744097835066404,DFB
56546.199,-0.4275785740608326,0.6996196985969065,-0.19942639231933448,DFB
56548.194,-0.40142340595372705,0.6783925645777256,-0.151322529431339,DFB
56549.324,-0.4060136762352064,0.7241494606245578,-0.163589446433134,DFB
56551.273,-0.40993963679915685,0.7554218266317161,-0.17323795316010285,DFB
56553.271,-0.44322376426972715,0.7599968643029735,-0.1404000537009768,DFB
56557.207,-0.48485619237299055,0.8327238482798625,-0.12642922940817805,DFB
56563.194,-0.41884476992600295,0.9766043037348239,-0.15132426061646986,DFB
56569.082,-0.42372897592393904,0.6090440763049231,0.06799089952582428,DFB
56571.157,-0.40341131604239844,0.6150725045434172,0.11763403501163885,DFB
56573.198,-0.37996154692896544,0.6366224261646071,0.14120182382460056,DFB
56575.23,-0.36153785407508965,0.6154435417298418,0.29075530650286585,DFB
56577.082,-0.31366020739354533,0.5965456433389394,0.3982297754765446,DFB
56578.288,-0.27266070592018604,0.6405271209994997,0.4366064622430389,DFB
56581.114,-0.20495238974909832,0.7105899591421794,0.5606987017188582,DFB
56601.245,0.1071766125443299,0.4782454042193448,0.9365009124250644,DFB
56603.173,0.10492754916301004,0.46804613181888743,1.074171295502329,DFB
56605.093,0.1367862804385996,0.4673195910181766,1.0767509204747392,DFB
56606.261,0.15828207550043033,0.44011517348791274,1.1290931634237702,DFB
56608.278,0.16859882676751883,0.3703022380128296,1.2186291540626912,DFB
56610.19,0.17591757860589535,0.306038733730995,1.2254700063720387,DFB
56612.202,0.16791159120241325,0.2376404246571866,1.200290787576663,DFB
56613.277,0.1732457022284366,0.22045266616496492,1.2059776025300992,DFB
56615.142,0.17937692383617618,0.19148163091840129,1.2542112264297218,DFB
56617.0,0.19795699484840343,0.12149735838738299,1.3224066915718171,DFB
56618.126,0.2259692238052742,0.09490875978652051,1.3327710786107765,DFB
56619.219,0.26115561258758785,0.09441432622781772,1.3303478545680085,DFB
56621.011,0.3230220620161094,0.057087180624490017,1.2619176700748727,DFB
56622.02,0.3568691382291356,0.01826559481513324,1.2974038740588372,DFB
56625.095,0.42383813528345554,-0.1807953807532131,1.5190333150531588,DFB
56626.193,0.44065603581456375,-0.20725893703358847,1.5289592524673798,DFB
56629.004,0.4856411827699489,-0.336348704896334,1.5622563795856146,DFB
56630.14,0.5236549135644676,-0.3932135233123801,1.5332201403276233,DFB
56631.02,0.5604607548284241,-0.4094138371228858,1.4799423953316893,DFB
56632.107,0.604599448927398,-0.42850091018451186,1.4960447081700936,DFB
56632.982,0.6254981388873723,-0.40289045585496325,1.4943368651364541,DFB
56634.124,0.6497910362702128,-0.4076985354966784,1.4550701883101682,DFB
56635.079,0.6752547527460884,-0.42708526816086967,1.4120614136678142,DFB
56636.028,0.7032736934521205,-0.4353738013583222,1.3568701691704734,DFB
56637.136,0.7304420182655854,-0.46216609491541716,1.315313572869842,DFB
56637.995,0.753337923759192,-0.5024139063642679,1.318206830132927,DFB
56638.992,0.7840384571724446,-0.5574689240369398,1.3653118142269103,DFB
56639.992,0.8123843168455597,-0.5895462590320897,1.3411980583053913,DFB
56640.98,0.8379796485668837,-0.5941361869856809,1.2892943805345285,DFB
56641.145,0.8425995839814079,-0.5955764747024832,1.2801210328003505,DFB
56645.086,0.9530661052165189,-0.6458337248022202,1.0070951926738272,DFB
56647.219,1.0185421327065327,-0.7038605372182146,0.9632154539926875,DFB
56648.109,1.057456656068249,-0.7084852569313691,0.9556912502907193,DFB
56654.055,1.203753813312531,-0.9131059922898801,1.0731972591511714,DFB
56655.105,1.2072338397438493,-0.953691284521081,1.1598171540110265,DFB
56657.183,1.2261788748526452,-1.0235486944440246,1.2374280698368614,DFB
56658.164,1.2358634551394632,-1.044290334255663,1.2381592487570505,DFB
56659.954,1.2334004666892615,-1.068021921743199,1.1455111964818967,DFB
56660.204,1.2307821998202124,-1.0735333569536027,1.1279232641485284,DFB
56661.862,1.2184090860926529,-1.0977814770864283,1.0538250095549342,DFB
56662.931,1.212865780705286,-1.0770606912543388,1.0035546347134157,DFB
56663.995,1.2220003727788737,-1.0342173252457436,0.9849503825544977,DFB
56664.11,1.223165124507602,-1.029825660505145,0.9776233177391696,DFB
56664.973,1.2320613724212697,-0.9799067154474977,0.9311965356006321,DFB
56668.141,1.2810965650739767,-0.7925296280588786,0.6756635769619167,DFB
56669.069,1.30059542326069,-0.7730946168974653,0.6325817314207091,DFB
56670.11,1.3321263185899321,-0.7190754705820606,0.5740249164044601,DFB
56670.985,1.3533867769978545,-0.6863659749750932,0.5154351739820847,DFB
56672.918,1.4040339330768399,-0.6980234249356462,0.39956201865486723,DFB
56675.891,1.4782057709501584,-0.6509352258925608,0.21946178139441347,DFB
56676.889,1.5027201024942656,-0.6197905675414144,0.17716367020493343,DFB
56682.116,1.6352879477315467,-0.6770530671733102,-0.025061514244166097,DFB
56684.875,1.6962133741981409,-0.6487070851557841,-0.1529035815944502,DFB
56692.863,1.8998185278574127,-0.5630068139364208,-0.8609896929330242,DFB
56693.972,1.9125448695593779,-0.48367775571264476,-0.9482219760558604,DFB
56695.031,1.9165339625727111,-0.4834710356988267,-0.9891563146555037,DFB
56698.998,1.9912537417824494,-0.5855699759877023,-1.0610677646642155,DFB
56699.973,2.0095339763298004,-0.6313998271290735,-1.0791058453109272,DFB
56701.746,2.0520045824722786,-0.7382884290268228,-1.0705756333963552,DFB
56703.803,2.075342474491493,-0.8089496319116068,-1.1579756391251477,DFB
56704.922,2.084941033926415,-0.8812893826233111,-1.1300852767858713,DFB
56705.906,2.118134533834019,-0.9744887475869618,-1.1030033164592339,DFB
56708.025,2.144443364156368,-1.1556288299851742,-1.0514518364251129,DFB
56710.879,2.2130592211494355,-1.3096921210165255,-1.003213923426098,DFB
56711.83,2.2354088395615417,-1.2635534436485814,-1.0275714316570963,DFB
56715.814,2.278140632475584,-1.1793996734758783,-0.9704567424091615,DFB
56727.927,2.3099155516815917,-0.9908540648332562,-1.3149505811693238,DFB
56728.91,2.3361415777684402,-1.0406090465399975,-1.3363557842755542,DFB
56729.941,2.3552969296396493,-1.0895969638883891,-1.3605680794268047,DFB
56730.85,2.4016297332611667,-1.1683911085399847,-1.3608876679130968,DFB
56731.754,2.4154718853471646,-1.2037483878535513,-1.3780688109080115,DFB
56732.684,2.4125284695090836,-1.240618468169902,-1.369977393143045,DFB
56733.846,2.4158589751968798,-1.2163047484442921,-1.4599962798822306,DFB
56734.819,2.4139947298539437,-1.177025059286245,-1.5154426170065032,DFB
56735.728,2.4072930591694526,-1.1628901541587902,-1.533289420846099,DFB
56736.736,2.3755205466666567,-1.1594224580614247,-1.5324854688900063,DFB
56737.705,2.3447711600103776,-1.1879999502126257,-1.4942374537196923,DFB
56738.887,2.309080279160575,-1.2464730439127358,-1.4975545985856586,DFB
56740.681,2.272500404971862,-1.2573086989027857,-1.4834138942942432,DFB
56742.983,2.2223999898651203,-1.1523483636886924,-1.4730682210620418,DFB
56745.712,2.2272582492755193,-0.8992620234411559,-1.559684893733614,DFB
56746.704,2.2435841282889197,-0.845882616545847,-1.5934298556315032,DFB
56751.731,2.1931060184120845,-0.829163555018275,-1.6491901238553874,DFB
56752.683,2.1587194278906874,-0.844339183782024,-1.6760746328541822,DFB
56752.842,2.1557681100365897,-0.8506968503368854,-1.6829552578416402,DFB
56753.862,2.1486927022532294,-0.8861994773411761,-1.6888549926940228,DFB
56755.842,2.143032071087387,-0.8737281118472608,-1.657021330809539,DFB
56759.767,2.158685113591483,-0.8968617691235966,-1.761732361703509,DFB
56765.832,2.1054498581623244,-0.7808164256598442,-2.0776876511971105,DFB
56766.776,2.0892616842244514,-0.7692225792326028,-2.080850991243109,DFB
56767.782,2.062306275642798,-0.7399448561439911,-2.0029334327212953,DFB
56768.738,2.0505017032488917,-0.7494819637637551,-1.9446641632320276,DFB
56769.714,2.051032926562991,-0.7199495573629509,-1.9050853662187563,DFB
56775.681,2.1162491961948198,-0.7369336108560742,-1.6669669221501169,DFB
56776.85,2.1050038827869866,-0.7223172068576299,-1.6495327031913214,DFB
56777.69,2.0799896627371868,-0.7267567849045148,-1.6883433476639014,DFB
56780.619,2.0836498974912496,-0.7555212852974189,-1.76815096368833,DFB
56781.776,2.078869934061201,-0.7311778600634786,-1.7607064000888764,DFB
56786.765,2.08626734537892,-0.5679149934702016,-2.0342101854672667,DFB
56788.649,2.052114316301931,-0.5990392868765432,-1.9699165705836241,DFB
56789.603,2.027137252775051,-0.6613928801214883,-1.8738927102725305,DFB
56826.697,0.8461289178359082,0.13192180373853596,-1.0977767697668555,DFB
56827.63,0.8154545118149051,0.1371982863493914,-1.0613560421596733,DFB
56828.479,0.7740163563070458,0.13144030758718814,-1.001089728563142,DFB
56829.561,0.728160109453966,0.12878559180665744,-0.9498166263751089,DFB
56830.547,0.7032556984868428,0.13349636429756787,-0.9515524795082416,DFB
56848.207,0.3416753483241438,0.33277904265745706,-1.3256406346760445,DFB
56849.205,0.321280766893625,0.34339726135401893,-1.3488692266178923,DFB
56850.202,0.2994337398272566,0.35375532757888173,-1.364349009253598,DFB
56850.452,0.29395979067729167,0.3560980692680852,-1.3668678483594066,DFB
56851.449,0.2711638918969684,0.369341109761097,-1.3792136408266151,DFB
56883.252,-0.4002971355938612,0.8534924493152162,-1.4118029865932373,DFB
56886.423,-0.4261134239174534,0.9316260382872369,-1.3269512576574918,DFB
56888.211,-0.46449169606731716,0.9388593113506701,-1.3160249105831308,DFB
56891.196,-0.5525556223437615,0.8981101015587505,-1.1955126648172587,DFB
56892.264,-0.5927289562063061,0.9101676682243498,-1.0932026525386547,DFB
56893.253,-0.6183149898316475,0.9285310481433393,-1.0187726048614187,DFB
56894.397,-0.6451475906843167,0.9395392133075704,-0.9967429614952908,DFB
56900.281,-0.785409875230965,0.7763188583790275,-0.5129970020610342,DFB
56908.295,-0.7671692365179928,0.8411644316539171,-0.6900881006591059,DFB
56912.172,-0.7545929974025346,0.8538587531674962,-0.47172946035071905,DFB
56917.246,-0.8098914241323121,0.8171880997340429,-0.4079762716819019,DFB
56921.46,-0.8197923364573161,0.7419656398213519,-0.10334629521053364,DFB
56925.232,-0.8073840904443801,0.6837361529194746,0.11540786064833496,DFB
56929.242,-0.845253859662572,0.6820292724489994,0.13553156757013687,DFB
56935.274,-0.8868181255540126,0.42554708412860964,0.44999040626964076,DFB
56941.28,-0.8780858098598571,0.31591425871809514,0.43670804643621636,DFB
56955.29,-0.8046315286897237,-0.4020513475249932,0.7847502495298484,DFB
56957.077,-0.8183875351687712,-0.4615206347017804,0.8568603882075188,DFB
56963.1,-0.8140034511381519,-0.377628656138291,0.6350833302894128,DFB
56969.036,-0.7485157021611486,-0.4241454645554071,0.26047933118080857,DFB
56971.252,-0.7129738127734735,-0.37944664573938336,0.25304236340861674,DFB
56976.152,-0.6995067519619999,-0.3427330604327362,0.48459266027905856,DFB
56978.027,-0.6695527090050765,-0.34276137298391557,0.5219619982118562,DFB
56982.05,-0.6211075353447358,-0.28165112073887655,0.46861186786278836,DFB
56985.32,-0.5738671750801599,-0.32543416173139816,0.4698617039101938,DFB
56987.209,-0.5474466841362371,-0.31381985788135996,0.3984166516613056,DFB
56989.147,-0.5403962851856516,-0.25112577855893836,0.36585611098776855,DFB
56993.174,-0.5187716521719281,-0.10150704659751117,0.176966418222756,DFB
56996.937,-0.46303659811745984,-0.014064134872925517,0.05827864277313395,DFB
57000.228,-0.44942937097747604,0.08541099442147564,0.05672497612744646,DFB
57003.978,-0.47648594508039027,0.16737107426783424,0.06935896182009946,DFB
57005.009,-0.48194212364741373,0.19889241464325297,0.06390834228956634,DFB
57009.93,-0.4993908592776305,0.34905887001505737,-0.004418331474413698,DFB
57011.131,-0.5150239380440228,0.4093142419976052,0.030887669282630256,DFB
57014.929,-0.5253966317962482,0.3668170976915541,0.3542835294766927,DFB
57018.126,-0.5668271200105031,0.27595300610537343,0.6693884161424777,DFB
57025.941,-0.5945927579487501,0.039540877531125965,1.0687860258550155,DFB
57028.187,-0.6367956492031853,0.12598753058184706,0.9379915713207787,DFB
57033.977,-0.715362431293728,0.13926238609345842,0.8951571752492008,DFB
57039.118,-0.7107887397369503,0.31245645541655476,0.8241473496795824,DFB
57043.794,-0.6993528149369038,0.36090684698642467,0.720057679477576,DFB
57056.903,-0.6261659626478535,0.2560424800225092,0.7821293656149356,DFB
57063.006,-0.6238652133990643,0.5826225115458806,0.45275056688023924,DFB
57069.866,-0.6642452761698457,0.5901250270147169,0.378437280060469,DFB
57075.917,-0.65812243147199,0.47906837676709424,0.26113448787641974,DFB
57094.992,-0.6378954816715928,0.6043638512603314,-0.20169112713722043,DFB
57101.712,-0.6388837945030821,0.5356390722728511,-0.37037070088383794,DFB
57107.954,-0.5593770716776139,0.568261931111138,-0.3848432509250358,DFB
57116.764,-0.41939877802262404,0.6555062740367258,-0.516997717709033,DFB
57122.561,-0.3288301810501391,0.7146789465019711,-0.6033010922691779,DFB
57126.863,-0.24364313114039757,0.6581018787831566,-0.5360063550063993,DFB
57132.877,-0.22319346922145478,0.7130568080032081,-0.9631458787872746,DFB
57138.672,-0.20051600333196046,0.9062430418429986,-1.3585518885714087,DFB
57144.749,-0.23937533254806592,0.9804376158513647,-1.2581136965217041,DFB
57152.79,-0.18420271307360592,1.183233988407707,-1.2224864046943957,DFB
57160.584,-0.22879797534166987,1.2738131350763227,-1.095297381111292,DFB
57169.595,-0.2134119229887769,1.2036744829254158,-0.8522640306316341,DFB
57183.742,-0.27103306436324254,0.6987978322095422,-0.18914508358620627,DFB
57194.673,-0.2824507785009717,0.4723980599461104,-0.22491334466550994,DFB
57208.505,-0.38623626452343285,0.01301863721261248,0.25242539860452345,DFB
57219.406,-0.3070114644701414,-0.20582180945573078,0.6818885752626827,DFB
57227.478,-0.4460582765826083,-0.23915172245373417,0.684180069268158,DFB
57235.496,-0.45482800791000566,-0.18026356439163058,0.8937726718450241,DFB
57247.54,-0.44590578062529873,-0.18283476441646748,0.8733966958377448,DFB
57262.256,-0.5404007036771639,-0.15953133880748563,0.41038168528241775,DFB
57276.43,-0.5542665364874633,-0.1888472130234867,0.25728348784788424,DFB
57281.445,-0.529183252044529,-0.20209258166172747,0.4778773161619221,DFB
57286.34,-0.5459916025140634,-0.20959984843089635,0.46114760631015184,DFB
57305.156,-0.4298866315273948,-0.2279363514387156,0.5873187895770939,DFB
57307.34,-0.4327876119403901,-0.25108659768746344,0.6680188186274619,DFB
57315.15,-0.5288378816311106,-0.20789899721400434,0.6089388378309122,DFB
57321.243,-0.49658711440723585,-0.3845696561009876,0.8929082609575894,DFB
57325.28,-0.4995517520331256,-0.46227025515799597,0.9314042093872984,DFB
57328.23,-0.5251068080215994,-0.5043050766530764,0.9769583817035922,DFB
57332.251,-0.5315100884825283,-0.5367526104706423,1.1071783880603387,DFB
57358.277,-0.7293191931474842,-0.7225563680138641,0.6254963966242576,DFB
57365.986,-0.7757075092931536,-0.6972069544319972,0.30323448057146735,DFB
57372.126,-0.7952437385799171,-0.7224785111061622,0.4737144798334633,DFB
57378.019,-0.7202305089494301,-0.7753826887526114,0.9154899135492007,DFB
57385.03,-0.7332090532099766,-0.6887358158467545,0.8954939072637857,DFB
57389.929,-0.7421788108358482,-0.5507604176113622,0.7607113040451117,DFB
57395.03,-0.7494178038921997,-0.48849572344203324,0.6254064446360359,DFB
57399.956,-0.6912004366119826,-0.4700539843638034,0.4371843794743693,DFB
57402.129,-0.6741231409839358,-0.4420601028657283,0.46154728445744925,DFB
57406.024,-0.6516207222510529,-0.4031639106653086,0.19341903019585285,DFB
57408.99,-0.6903553803946606,-0.3514653461704087,0.05555664385952417,DFB
57412.02,-0.7279353147159392,-0.3414934563560578,-0.10116828899843616,DFB
57416.027,-0.7370988781876323,-0.21129970587510005,-0.027708900594456447,DFB
57420.86,-0.7260782254296965,-0.1277920958565025,0.17335363451754984,DFB
57426.904,-0.6911810262022765,-0.010944327352679289,0.1419839272621703,DFB
57433.945,-0.6593340511960055,0.006169418356519505,0.1036991879131339,DFB
57436.908,-0.6197151963251966,0.0405393926805432,0.008597308311108273,DFB
57456.749,-0.4723036939715678,-0.09776201860793739,-0.36627796761687853,DFB
57462.77,-0.3903748806449782,-0.056594352269767195,-0.2771569858074074,DFB
57470.908,-0.1804675545381172,-0.1116716474513656,0.01964070640839157,DFB
57475.75,-0.061748811055065286,-0.1282850755693502,0.31699197953025593,DFB
57482.717,0.11073156325096016,-0.1838462498387657,0.7436289400260822,DFB
57489.683,0.3359959114406944,0.009819057849409953,0.7788375659968659,DFB
57494.833,0.535653115950955,-0.04524720316619149,0.7274530889467727,DFB
57503.558,0.7331522306880585,-0.01695890086053333,1.303952313168162,DFB
57508.645,0.8170565118378414,-0.13389182110493747,1.4352287611778434,DFB
57512.819,0.90482613268398,-0.3118413471046,1.6059266989440515,DFB
57517.381,1.085042615517197,-0.3406114122567947,1.4986091406592488,DFB
57520.889,1.2224957371886052,-0.339099583633972,1.335999154244564,DFB
57523.794,1.3399624856874217,-0.3027225996811826,1.3593714319313464,DFB
57525.784,1.3863023200176603,-0.3241476937801562,1.4511430302927504,DFB
57531.722,1.5393120997699454,-0.3853856704243846,1.4468222456041635,DFB
57535.593,1.650317521966395,-0.40974586338794095,1.5262105559385764,DFB
57540.618,1.756158530822137,-0.35802090368520534,1.2425058970515845,DFB
57542.747,1.7806263071974093,-0.34566661588993514,1.1997850049875367,DFB
57600.521,2.6681105558693434,-1.1898051314563352,0.40418439292400504,DFB
57604.417,2.7294786183251847,-1.1960697715990407,0.2123796855433869,DFB
57608.496,2.811232258502695,-1.3001284915906273,-0.016745716534211377,DFB
57613.284,2.7712499995954047,-1.4820516777511292,-0.07688791016048933,DFB
57619.478,2.82563757656104,-1.5876993488315398,0.008899827689575182,DFB
57622.546,2.779473137053812,-1.6049442749672993,-0.03367304284212882,DFB
57627.254,2.751215444546588,-1.6070934694940149,0.038886184488313845,DFB
57631.256,2.7512677293928856,-1.6988845131391281,0.33717453929906654,DFB
57634.528,2.798629108250242,-1.6976055362417428,0.37741853583736523,DFB
57636.192,2.8057882491939106,-1.6908653731587717,0.3084559606634799,DFB
57639.418,2.841547315389146,-1.6169652418122527,0.058004823652081844,DFB
57643.082,2.78432962142288,-1.5343626977581424,-0.20228766655648908,DFB
57656.256,2.598649537825525,-1.3735972081966092,-0.7550450996346494,DFB
57661.219,2.4884819483897944,-1.2323893535109156,-1.102938898858948,DFB
57666.241,2.292983283266454,-0.9080686192627725,-1.4637251044498192,DFB
57670.311,2.1162838117002067,-0.7778703372056973,-1.3244165473865548,DFB
57674.4,1.879115258202277,-0.7054015714942939,-1.2006125567895118,DFB
57679.201,1.663254231009605,-0.4605773280351705,-1.2967472971725795,DFB
57696.262,0.8748307636121939,0.41404916530043906,-1.555012505469939,DFB
57702.307,0.6014809958986891,0.7283418520914108,-2.0484563133831686,DFB
57709.018,0.2915977413581793,0.944202390781134,-2.213623436670607,DFB
57713.997,0.1753887594959636,1.0430643098423267,-2.081171970315228,DFB
57720.14,0.02916059796491558,1.0690369399257533,-1.605289467562232,DFB
57725.225,-0.03720214824589999,1.1395746444679125,-1.4184696711724116,DFB
57732.15,-0.10359553592667924,1.320439709247426,-0.8539522666892125,DFB
57737.161,-0.14205156131236032,1.5299706915720082,-0.5920798623567878,DFB
57742.097,-0.19550002103743525,1.6630303534316697,-0.3806268200073201,DFB
57749.217,-0.260951117483199,1.8713010213337127,-0.5238094289271821,DFB
57754.124,-0.2932300828755332,1.9076756130182446,-0.5725455157128576,DFB
57760.944,-0.3059999601032536,1.7978527686088894,-0.31836286378217415,DFB
57764.896,-0.276640520491308,1.7409458557861741,-0.15068255507519648,DFB
57770.861,-0.22918508824953232,1.7398974284787991,0.03838204018534938,DFB
57777.71,-0.1329894190548126,1.8470433476515629,0.0847054983719857,DFB
57785.843,-0.037184476558595386,1.9002776177838474,-0.009173166653466425,DFB
57788.98,-0.03221834708310424,1.9425848358086377,-0.0945798435793604,DFB
57798.928,-0.008191785223985483,1.870861558135283,-0.2251433443778999,DFB
57805.988,0.04622658063402168,1.9029886959246811,-0.27307478168461613,DFB
57807.048,0.05082302523841722,1.901497297357005,-0.28452323017651393,DFB
57819.826,0.011511347736015557,1.760722584326824,-0.6239686409392601,DFB
57820.857,0.007903098796856745,1.7485975497775865,-0.65117395220304,DFB
57823.893,0.03547842906059419,1.6829115797515666,-0.5394887566282175,DFB
57825.892,0.04408767045213025,1.6164090572128629,-0.49893878708818307,DFB
57832.747,0.10624718383300812,1.5248122279074674,-0.6652867856909108,DFB
57835.932,0.11709950651225157,1.39278980254678,-0.6975327143525836,DFB
57841.873,0.12554456047329873,1.3333589259380452,-0.8610081341317785,DFB
57849.693,0.0822298336371604,1.223879958543631,-1.2032043684581106,DFB
57864.602,0.004622847918959256,0.9665635854394904,-1.2629733281696491,DFB
57877.583,-0.0908230206617828,0.7191389977857913,-1.2632020061581786,DFB
57878.58,-0.09728546755375904,0.6978652297516375,-1.2680187346649947,DFB
57890.547,-0.18521394756225953,0.5036156110914588,-1.4841491777374174,DFB
57897.546,-0.2280132917213591,0.44246930393217054,-1.3517919804237275,DFB
57903.533,-0.27575642305050607,0.37572187166751686,-1.3143269119073426,DFB
57917.474,-0.3575917719693167,0.263067874333133,-1.1062145807849828,DFB
57926.449,-0.39832386800680136,0.16405422289920782,-1.108803349137009,DFB
57933.444,-0.4377523887753991,0.12462090542812371,-1.0553941445747232,DFB
57936.434,-0.4531359102974953,0.10150521668710744,-1.0433346376135049,DFB
57937.434,-0.45836458484787673,0.09518418649205768,-1.0383454745078573,DFB
57938.417,-0.4644340639603362,0.0947047827174501,-1.0368388598190283,DFB
57941.43,-0.4822145614621657,0.08799727370633889,-1.0004301293170255,DFB
57943.403,-0.49378994158233624,0.08312122861934716,-0.9810951552541658,DFB
57944.4,-0.5000348155832383,0.06921234528624086,-0.973527117590774,DFB
57945.41,-0.504477917215678,0.05748816473639041,-0.9654202431196511,DFB
57956.46,-0.5914112363632829,-0.07699394598250985,-0.6514873269766083,DFB
57966.576,-0.5968764565307229,-0.18119999569362444,-0.5795741530957299,DFB
57977.376,-0.5795212938648693,-0.3390872848701042,-0.6560708555175703,DFB
57998.253,-0.548991302350463,-0.6258405246688106,-1.203372028089979,DFB
58000.25,-0.5469237216407067,-0.6555008667958552,-1.2484206291582005,DFB
58006.231,-0.5376797282122682,-0.7367905205927157,-1.2867107474499209,DFB
58010.22,-0.5265188611276296,-0.7841810872420636,-1.3100703107380252,DFB
58011.217,-0.5246134672704968,-0.7973334315265407,-1.3177393762019531,DFB
58017.201,-0.5179655898669531,-0.8706909723682178,-1.3499316989829213,DFB
58018.198,-0.5197220994520025,-0.8797055591677595,-1.3509152630896255,DFB
58023.196,-0.5320845537741753,-0.9339987304043379,-1.359451299922487,DFB
58024.182,-0.5358291275707332,-0.9455563550227256,-1.3606412705048958,DFB
58025.179,-0.5398339338777675,-0.9568975185553114,-1.3645030258847457,DFB
58032.163,-0.5823712270448516,-1.0324618661551057,-1.3492447049877032,DFB
58033.163,-0.5881793011044836,-1.0446686957509241,-1.3435388206852434,DFB
58034.155,-0.595663528270653,-1.0546250677531812,-1.3263058024952898,DFB
58040.138,-0.6410232537856323,-1.0938365289690495,-1.1472896464618254,DFB
58041.156,-0.6488673676109764,-1.098753195519103,-1.1149356291240764,DFB
58042.133,-0.657267550100305,-1.0991748480522094,-1.0717039066775538,DFB
58044.127,-0.6695996631648621,-1.1006197968673581,-0.9875900641009745,DFB
58045.125,-0.6770526156027867,-1.1004702287297266,-0.9549639389110721,DFB
58046.126,-0.685687058607345,-1.1007534369506458,-0.9141501623518388,DFB
58048.116,-0.7024203560367934,-1.0996705664756348,-0.828172594430274,DFB
58056.073,-0.7737330112144227,-1.0235339974374738,-0.3434522684533042,DFB
58062.057,-0.8059665135892115,-0.9304915540810197,-0.06906314638159522,DFB
58069.229,-0.8637748843412962,-0.8154643269591304,0.18755785690605278,DFB
58076.053,-0.8823798881984589,-0.7209958379174655,0.1114032283884919,DFB
58086.943,-0.8339722146386147,-0.6760492403753716,0.059007303381511625,DFB
58088.898,-0.8235996029670786,-0.6713891866668047,0.06126697606846425,DFB
58092.149,-0.7830887125159376,-0.6411228901356472,0.1408531269541244,DFB
58101.007,-0.6416581362165051,-0.5557303658677939,-0.1368992179846921,DFB
58106.167,-0.6038876829592955,-0.5343521496889686,-0.4293575565412152,DFB
58116.077,-0.47997210746376934,-0.6207599023357034,-0.22323604192220242,DFB
58123.014,-0.4795642805227139,-0.5904445155106809,-0.24603674214145052,DFB
58131.944,-0.45919950402302795,-0.41656679847039574,-0.5319013453731948,DFB
58145.973,-0.46107840238022046,-0.16918076673014917,-0.24895311467293035,DFB
58153.916,-0.606931360604531,-0.1049888828199051,0.14595873426035713,DFB
58161.805,-0.6771628213626666,-0.18473322625648617,0.3618563215969813,DFB
58162.038,-0.6775324846413383,-0.18279061238053934,0.35506207631217435,DFB
58170.963,-0.6486127641849899,0.038100733924336765,-0.016907451141465437,DFB
58175.926,-0.6889715452775831,-0.0005947004881125748,-0.09853511221951493,DFB
58184.817,-0.7977717154700016,0.02371415460863528,-0.2304941623401415,DFB
58186.904,-0.8143387036033528,-0.033909428904395814,-0.27377149244985444,DFB
58191.788,-0.8042268511646724,-0.300215093764327,-0.006536837070519216,DFB
58215.835,-0.6837375388566186,-0.22535114753746727,0.4302350175527274,DFB
58219.769,-0.662074167898004,-0.2706930873025427,0.47254691963018747,DFB
58224.856,-0.6279614102227382,-0.33061958484422316,0.39820019399540957,DFB
58250.551,-0.327995215732572,-0.4120140358432191,0.4747738065928745,DFB
58251.538,-0.31749948064283284,-0.4089052247984307,0.4711974676946494,DFB
58252.535,-0.3084559036730237,-0.4026804153532144,0.4653522905717418,DFB
58257.522,-0.26241418339358813,-0.3639915771672755,0.45140276367529786,DFB
58258.519,-0.2545613124170557,-0.3556236729414542,0.4423701355403717,DFB
58272.567,-0.13936700939143354,-0.26919375414933416,0.3119531170025372,DFB
58287.538,-0.017233842155483823,-0.23187091839063212,0.20839020078603815,DFB
58304.513,0.05435513026297144,-0.10329560565087624,0.13473644612101962,DFB
58307.505,0.06339090752156326,-0.09715259780424612,0.13083032331172526,DFB
58308.502,0.06433173247820341,-0.09561338347616855,0.1377724079564068,DFB
58315.552,0.05979042285936448,-0.07915326686775927,0.06959724057286795,DFB
58317.55,0.0626062466005569,-0.07506392131661299,0.0571278662380637,DFB
58331.508,0.07710831649908353,-0.042844364185548815,-0.0278645465800911,DFB
58332.506,0.07925626388037944,-0.04159371125481332,-0.04035527190624047,DFB
58333.503,0.08053559064462351,-0.040203278736732545,-0.052470649809019554,DFB
58334.5,0.08090609790616955,-0.033939275024706464,-0.0459972231541016,DFB
58335.497,0.08005640438017748,-0.027546721599573946,-0.05025882951035395,DFB
58336.495,0.07805995901727619,-0.02249559001382989,-0.060879824616600894,DFB
