MJD,score_err,PC1,PC2,PC3,PC4,PC5
51401.516,0.024043205941835545,-0.15987772398973868,-0.009083989436569552,-0.07314388947192581,-0.18050573183752164,0.04440697444162036
51402.359,0.0516191682134119,-0.1505453609584968,-0.020383086849934715,-0.0717872253686942,-0.17501617099354352,0.04669594161242734
51403.372,0.03046413843056976,-0.13922539884394666,-0.028791749921015027,-0.07283419565020674,-0.1754549831341254,0.04212414978263173
51404.5,0.027332508663884685,-0.12471211997154957,-0.047458193016830706,-0.07458363443431355,-0.18211732390253876,0.039213435477583256
51405.459,0.03646364969772469,-0.116740918476261,-0.0530142504359058,-0.08169724019004418,-0.16993056373828672,0.035592866436440246
51411.226,0.006937613413724506,-0.0846366462016963,-0.0532469836468975,-0.11034610264185635,-0.0964680913260655,0.03145266962756378
51432.442,0.05296858369737976,-0.09426093865660239,-0.030319980466977023,-0.04349660310964201,-0.0010862436409340677,-0.034071506930634474
51433.369,0.06561980297503386,-0.09574500839730837,-0.02798700520472834,-0.041185041390080585,-0.0020749478549331015,-0.035636316438190936
51435.258,0.051339507241115405,-0.09106838539352767,-0.017012775020605178,-0.037460189830643253,0.0025146758234103556,-0.03681798957802082
51439.276,0.00604527682740493,-0.07431926954596982,-0.0027267460744966193,-0.023678786233583934,0.020157024862989013,-0.04218899529627829
51452.155,0.006351644436390435,-0.13638251844963473,-0.014461857011852437,0.04187761111454533,0.0122474199012517,-0.02268452001126712
51463.336,0.006633790033267997,-0.09724135349373865,-0.08442127758070303,0.009201170466507261,0.08532844504162171,-0.07037650264610378
51467.154,0.00664655095452635,-0.10199631075345122,-0.11267848747134385,0.020450358258830736,0.08616778315427291,-0.03948347044454898
51469.351,0.006513415295924513,-0.08791915002580478,-0.1446846222231338,0.07966090441100408,0.09211414543205776,-0.042669962936954756
51475.279,0.005455880400849474,-0.07843412345018264,-0.14185112740733063,-0.034570507288358254,0.05611474873000474,-0.057691886909784516
51502.188,0.0054248676336577885,0.019259881886791647,-0.013924850663653399,-0.09613109101389652,0.06783722492720623,0.03823859353926103
51505.153,0.03196391509368387,0.007826370407593729,-0.08131095849645659,-0.017185126381802862,0.07356279120021149,0.011908050134240901
51505.267,0.007858768290190643,0.008745220103281081,-0.08387151071383278,-0.013426500209020836,0.07344437658551128,0.010869409833207085
51515.093,0.0056233437332444975,0.013480450381592925,-0.06923678004104922,0.020509205366817346,0.1106572902452907,-0.06620164060024245
51540.922,0.005172746263563289,0.039907914748994106,0.04671506296662273,-0.016744484563928696,0.04927638816760247,-0.0729887780404937
51544.882,0.004745742804515958,0.009917365599287653,0.06698382761289687,-0.061102762174119155,-0.018814046655406237,-0.052744368368944486
51562.927,0.004487199359298459,-0.04658724169156403,0.009519026777301601,-0.06508029132531787,-0.06096152578593291,0.017641454509950777
51579.853,0.003857876142616985,0.11258906067448958,-0.01087524322959623,-0.037897495063500194,-0.06253861153824958,-0.03689327926064232
51583.929,0.0037417849091319613,0.031254453868666196,0.002241613310983853,-0.04558988430328927,-0.024933448078880864,0.028679874380702183
51589.83,0.0038134768103509644,0.008034858232126303,-0.04655957472473476,-0.07099350426313922,0.016988762057949247,0.04354293318205544
51595.852,0.0039538308518681595,0.08542273078652994,0.07459012828933766,-0.06553359965766649,-0.004666936541337868,0.02826106823433765
51601.908,0.004053603252070782,0.08148583446705764,0.0947301031956562,-0.05633547434507681,-0.00316796505938051,0.030099436136956547
51606.825,0.004083937822826617,0.14377029617492898,-0.00561771194555892,0.012446628966763046,-0.00563634989288894,0.016366684545190646
51611.763,0.004320876150821614,0.13000378697419457,0.025027532042859946,-0.035292927910705985,-0.06750490429209717,-0.007297880209700253
51614.899,0.009308943514099,0.07621194265267728,0.06267730655340473,-0.05545122618880837,-0.12392983219202541,-0.02313368564254306
51616.753,0.005366325760516806,0.05542797578811269,0.06342205366715062,-0.07659490146029292,-0.05414727115030587,-0.05164356453244379
51621.945,0.0056233092061542716,0.09753745162014596,-0.0026512792175302155,-0.016328758676684207,-0.04476935962302225,-0.052168477610336945
51627.797,0.003954235663430497,0.1830011954480786,-0.037543471242439265,0.04469671237792781,0.0165420567664552,0.016489276500749637
51632.867,0.004527075687260851,0.14881991716184986,0.006429403611511675,-0.06320708836691638,0.05002929999797715,-0.0459060023627565
51641.766,0.004347146718586415,0.12296391541114526,0.0025295154279325084,-0.14217154532811146,-0.0642136162294911,-0.05452503842916431
51669.884,0.007068108456430358,0.0710759823780995,0.0387887469509574,-0.023306196016202173,0.13209272688179294,-0.008263818517520257
51689.742,0.005143188455356765,0.01593632408860089,-0.06662627418410594,-0.02216388294901842,-0.03998864840009821,0.04160030208749659
51693.488,0.005702622230030617,0.0044481094131606285,-0.036721593762680395,-0.006336135388193091,-0.01184709022306616,-0.009452696073932669
51706.712,0.006462121818097848,0.06345311027752899,0.04187292538525745,0.03912806415519371,0.0676396205537448,-0.003305037391953521
51713.706,0.026302595349681497,0.01906787051241712,0.04841050715688067,0.03363120886232503,0.027462381267349144,0.006601039062610224
51805.169,0.007135502129158344,0.019137737217111324,0.007059389133578876,0.005013598511496363,-0.06508051085814277,0.009045785941846273
51814.386,0.006873161326541517,0.05683133982573359,0.019859488271851675,6.086021371654499e-05,-0.10636160376247807,-0.1155396136262657
51817.503,0.009692347875568389,0.00528017816566748,-0.018906736547316574,0.013861867641856821,-0.13831849836059948,-0.08660900042163948
51820.379,0.040180375822676605,0.004217204394269631,-0.05565676200308806,0.036946708052128505,-0.1434408607362835,-0.05483100656357794
51823.315,0.041157925042677644,-0.004063591964235334,-0.07751881246783038,0.0498558733547402,-0.1079597421843397,-0.028322583004406834
51827.285,0.006229141616485585,-0.0031151700385951015,-0.08980849126427864,0.06927438390258527,-0.032663282188495533,0.01278479275506618
51843.234,0.010859339451303998,-0.06709999079276571,-0.04612516690559238,-0.05678195489453205,-0.052879539059955794,-0.07941779604325942
51849.991,0.006577728306168863,-0.043591644747904126,-0.07056626679636271,-0.10451006609173989,0.021337672673876276,-0.08651538218627011
51857.1,0.005581157148806399,-0.06732594659669781,-0.01921618775093381,-0.01977986539422497,0.04907008738391274,-0.04724445765461276
51871.097,0.005079220862755216,-0.1326692849930308,0.03836436428036893,-0.11957415347974641,0.052891173171583886,0.019946535416696956
51899.174,0.0052775346206941215,0.008309479475310013,-0.055522188663000814,-0.08832979177815317,-0.012160877286122668,0.012006736543286758
51903.963,0.00602343558770582,-0.0152670974131636,-0.07317650869608427,-0.061154073267853125,-0.002781027922079542,-0.010216447960553036
51908.137,0.0053645823104826055,0.07960492950015272,-0.07421489968449807,-0.029155159972754106,0.013203153722052958,0.003744364307016883
51911.131,0.005261479803892006,0.11323710135024596,-0.016937042162333195,-0.026545352391476047,0.03512375475568059,0.0025694844197890264
51928.974,0.004910597838837083,0.10050888929655256,0.022434973547944388,-0.057406595077451876,0.003757041993153305,-0.09662032033382778
51954.05,0.005808412393795933,0.10821799686972437,0.10818589072385676,-0.05483286410105445,0.030659222715671074,-0.028369997806774287
51965.008,0.005065165243035035,0.17704087387904627,0.039873567898330006,-0.010362498692720545,-0.029247372196068135,-0.05687168202782008
51970.761,0.0047869710098980955,0.16923404895050131,-0.00452588891264144,-0.039976834159980455,0.08999333847462004,0.012133007296730697
51980.655,0.005525681517538794,0.07550757404037395,0.04505134533019106,-0.12010103872801502,0.11352341902040562,-0.028165261858241534
52080.74,0.012567326363016414,0.2839688486456641,-0.048827151885726706,0.091532836798298,0.007430045061692496,0.0998817697241751
52081.652,0.014325268062883523,0.2995865192798029,-0.05295955143243027,0.1007472706903632,-0.007520589253980521,0.0910557410724391
52084.644,0.012458276115205705,0.32293675600367394,-0.06345077864747034,0.07211122226345398,-0.020370520666429356,0.03266371867112901
52085.642,0.015056735680503539,0.32713562888565684,-0.06869640652177544,0.0508285127561937,-0.03765595140877532,0.01951342575945255
52087.638,0.014588009289083872,0.32641589162370244,-0.06716596093160751,0.043255450872503404,-0.026434442655830122,0.007092109363644985
52088.636,0.015235872478126194,0.3233079932654904,-0.0641522113295343,0.0388422871999074,-0.02157597118034563,-0.009548476038595393
52092.623,0.015246529148107748,0.3675273761275769,-0.024725492184471988,-0.007135171045593818,-0.054553288374695356,-0.07399473531345052
52093.596,0.02622653229442962,0.3730821128546968,-0.02605450340636955,0.0068604546885329245,-0.0581557825940087,-0.07491227441556214
52094.617,0.014534403147226616,0.3732578609838725,-0.02552684273196959,0.01219205876622714,-0.061383285571416375,-0.06675766804231706
52095.616,0.016802795091977206,0.3681646459553737,-0.03102563609880389,0.015685084796016036,-0.056823203652285964,-0.06834131775341189
52102.597,0.018427381976979452,0.33393007082094267,-0.028839782187860208,-0.023476026982375484,-0.06962990081311485,0.0009288191401159523
52109.611,0.02637791770808934,0.3162494287960912,-0.012057084503761382,-0.041724802670519284,-0.09354777421533746,0.06009595005278714
52110.574,0.015955180461022036,0.31362158756443076,-0.006711511597069071,-0.04174477808677777,-0.09678904618011226,0.06286071506307662
52114.564,0.018613969617862634,0.2772369663614707,-0.003954336363385866,-0.015429841245706826,-0.06686639379533495,0.07297316767230416
52115.561,0.02666033651049359,0.2609482540707767,-0.009413084760513966,0.007440836614089579,-0.05561252394979372,0.07630787847265927
52116.558,0.07892503635091354,0.24433249610132823,-0.0094788744216798,0.024540621878264914,-0.03498824120203179,0.0816474598890211
52117.555,0.013488067861998554,0.22959676632481404,-0.0094585195764419,0.043138742450623095,-0.01757261015569401,0.08435819032990217
52122.54,0.022644315407039598,0.15450910975172494,0.005823206084467018,0.07977721739639858,0.07037118662433549,-9.79796447857801e-05
52123.537,0.015165857441144345,0.13671817800538671,0.006222091147030505,0.07745767060241669,0.07922628573479833,-0.014376767182931516
52124.536,0.018048818908004798,0.12431832400678614,0.01526675966615424,0.07165540050335685,0.09598252147796527,-0.028564552757561347
52128.539,0.02355527403280274,0.07232675696017218,0.009144936241406106,0.03370734817695898,0.1706410421777897,-0.042763193107002384
52129.521,0.018851641736918223,0.0690400241573844,0.0011424979346805648,0.04702466056587045,0.20036806493274553,-0.041287380146512745
52131.516,0.015533907809438858,0.06681583297960941,-0.0020902646591510823,0.0398410439612952,0.21939053280644355,-0.05441074521755877
52135.505,0.025182980636476112,0.088369436568916,-0.047843382345956274,0.06795004292274548,0.23056471100459677,-0.03413552052812408
52137.5,0.02301206373642217,0.06550718244776825,-0.041803523378887826,0.07037803051527525,0.21301006374551731,-0.02935360748400605
52138.497,0.017615921435286702,0.0534320541673686,-0.03828016815009035,0.06923690101259326,0.20000776145130653,-0.022084124081558985
52153.456,0.016451721006101375,-0.03373611746480476,-0.03521304000782586,0.09347253536888764,0.018399131734523753,0.09295972990319389
52154.453,0.016267408623027533,-0.03426542980972756,-0.0276611823933037,0.08522161291702124,0.004460219258043045,0.09237666883748387
52157.446,0.01539174838797515,-0.012813821589561673,-0.018194129592546494,0.05095683066003668,-0.019032067924209327,0.0986537823043543
52158.446,0.017864480431917806,0.000870242814026664,-0.020880361633044728,0.0678593906541416,-0.023632103200596204,0.09310129983542803
52159.44,0.013480779887619783,0.012868875308797496,-0.016789350044069333,0.08170528953052708,-0.037002663292502395,0.08441187481412685
52173.401,0.01926253502861709,-0.004958816141629841,-0.06194976805437546,0.05496994098606752,-0.0663833578981606,-0.06209946583108467
52179.386,0.020229126922817826,0.004191743081028978,-0.036407610907801154,0.09723850662472032,-0.02765148600322901,-0.07866545815638491
52193.349,0.01920395751561219,0.07999477523200198,0.0075514893205991945,0.05136127542248094,0.08612299385850757,-0.009816953223059482
52200.329,0.025284939413520762,0.030935677787632097,-0.013569703201330718,0.005417970544731047,0.04084122794622538,-0.010439157032612986
52240.168,0.0459048094315754,-0.10903081507323999,-0.09943296985715258,0.00917304911940095,0.07884183474413385,0.01415285512964454
52242.163,0.04038636495639199,-0.1134154577602859,-0.10386546323546927,0.00908053738226295,0.08651946085582266,0.016483898170107286
52243.159,0.03897624074118801,-0.11568409871985355,-0.10969281929256319,0.011804511459570049,0.08729319560149718,0.019466806837340502
52244.157,0.02969668697518329,-0.12101797679294521,-0.11074409400515595,0.015268653930153895,0.08699995829418576,0.013146331175967935
52245.153,0.031366340335732164,-0.11670832996017419,-0.11198810984766389,0.013137995627901484,0.08047069166091908,0.003632830228051855
52246.15,0.04202171508734994,-0.11873163296408759,-0.11447717978677402,0.005613558535222709,0.07620845048313026,-0.005635775000668461
52248.146,0.03853663487447211,-0.124175807407196,-0.10727306295553049,-0.00804280864782662,0.06043037167579012,-0.02933323992042722
52249.142,0.03612790117069003,-0.13086387539940772,-0.09659473494737372,-0.015534208536123004,0.05297777959658974,-0.04185878749562862
52250.139,0.014002651972160237,-0.13604303867616302,-0.08661654446623801,-0.02543984041181725,0.04119320625481492,-0.04893359508615906
52251.137,0.011719755843496115,-0.14860747563837964,-0.06785375103366359,-0.0807801485943813,0.0032456210999520646,-0.06207697392638283
52252.135,0.012393806501129213,-0.15064133549941852,-0.049462291848263513,-0.10485879920750585,-0.02359225242285299,-0.06720934018245339
52253.131,0.013108423680183614,-0.1388997679323026,-0.02504588309039687,-0.11575270497535463,-0.045427087785713034,-0.08271666896351441
52254.126,0.019036514339170484,-0.12134512513031653,-0.01012969726240072,-0.10734280711541419,-0.040030941901411134,-0.08344974528644954
52255.127,0.008564999118568402,-0.09677281760731503,0.007761180705980853,-0.10555712788099327,-0.03721479699210419,-0.08596039576314546
52256.124,0.01138686062698194,-0.0748786617459848,0.02710564549280718,-0.09912853849759526,-0.031253583055426894,-0.0802290030834419
52257.122,0.011597858234937228,-0.05604186250084668,0.04218210763882645,-0.09315827238608924,-0.026979305174675963,-0.08245902649932843
52258.117,0.011016973064275262,-0.043939404773795876,0.060136257032827135,-0.11333570845523323,-0.02207426739991293,-0.08553082775588958
52259.116,0.011279756488406149,-0.049264375731455826,0.06653407351758268,-0.14656776542823505,-0.03845429232014298,-0.08444930951415111
52260.114,0.009647406606997902,-0.0488605348618663,0.041664303329522534,-0.15029432916586938,-0.032003949699478736,-0.05322765279917115
52261.11,0.011798584613231963,-0.04809124027725091,0.029834724440140938,-0.1404414942616447,-0.02820125729516073,-0.04457563940438494
52272.923,0.007702057861306964,-0.057928212673074284,-0.0936993406500628,-0.002832123531858991,-0.0722507874989317,-0.039445217919153765
52275.136,0.005079715801240046,-0.03436883977702776,-0.04214965282187207,-0.0532754724596063,-0.05738569555035549,-0.10746153588326378
52305.165,0.02570932149303014,-0.09338195502577575,-0.04495165942401962,-0.13459264046181382,-0.05149434280703464,-0.0029591321934160403
52313.831,0.0039836418221042376,-0.10213416160202204,-0.03638192756600767,-0.060709678141171265,0.021500487257963205,-0.041725011368320485
52324.845,0.004937801675475623,-0.10715257197263771,-0.05085841968283506,-0.0638644891812908,-0.017484943885216885,-0.05270155495427004
52348.869,0.015199787357772507,-0.05660941434852167,-0.1463265857992784,0.07072929938067303,-0.07721303546644542,0.048748408887596545
52350.868,0.02019745539858151,-0.056177556138093804,-0.12611753318776409,0.06936699303549287,-0.06879844480984462,0.04291724198516754
52351.861,0.01734320389927613,-0.04895108874294114,-0.11325388125022368,0.0715886379840429,-0.051161707656662954,0.051253314356930736
52352.859,0.014389077884650771,-0.04724084439220835,-0.08723988203416572,0.05982755949321455,-0.039951208804993754,0.0632825756672229
52355.85,0.015565422221068482,-0.04255546513101277,-0.04352011751736234,0.012414679041091371,-0.06443202265362742,0.07321317842589924
52358.843,0.01406112952033634,-0.027117355905064307,-0.055387901122461065,0.06558803705579296,-0.07959114631533273,0.07790192194076173
52446.602,0.028745525336880563,-0.06979673026802613,-0.05164922325182173,0.03115529263832526,-0.018626490716601326,0.09781620966473385
52447.598,0.02576509257410366,-0.06621044870928344,-0.05771187486559707,0.04736063239392351,-0.03321552488952029,0.09410414443143049
52448.597,0.02678711467314759,-0.06345919290226414,-0.054872017842925815,0.05486987117457416,-0.03336246885783425,0.09945196366126387
52449.595,0.022022823170635947,-0.062095153683956725,-0.05228850010934353,0.05604276011443545,-0.026421922195706195,0.10602956307848739
52450.591,0.021980827042665484,-0.061609018583217504,-0.05075343073287044,0.0561025896660113,-0.021066531550140724,0.10474213078521473
52451.589,0.024620593450520735,-0.06582858530407051,-0.058399897469882035,0.06245065007375484,-0.006939121240707114,0.09921425821504662
52455.572,0.02846968091325151,-0.08108456695985083,-0.055950763041435654,0.04228718451129016,0.027355297438333252,0.0911893935613923
52456.575,0.02520533480002312,-0.08702677906004715,-0.0580950722088343,0.03598254939499048,0.03865253765501522,0.09103129705092396
52457.571,0.02268762345737513,-0.08790492045429005,-0.05797101134119779,0.03767915186406065,0.04805361139419259,0.094978482273065
52461.561,0.04036900191653154,-0.08161539490261507,-0.04348679309262974,0.04349700646843151,0.1092159639966786,0.0893271997171751
52462.558,0.02679375489740631,-0.08238841303255304,-0.038135347320572256,0.03979553549696801,0.11856345131863187,0.08654186803772933
52463.553,0.039399771600790466,-0.07547149894372442,-0.03681027355876807,0.03724085495599771,0.1177793642139338,0.07803411300648155
52464.553,0.030310120143381046,-0.06818506113940503,-0.03923538620969207,0.03676636605875073,0.11544632431022088,0.07089563732776413
52465.55,0.02546327551304289,-0.057446521619838695,-0.03734365899889617,0.031076611688510142,0.10400205646597498,0.06319602857336332
52466.546,0.02453857798434401,-0.043617239703043986,-0.03388286745275224,0.016396401016858197,0.09575678752969716,0.06262877794811543
52471.534,0.03797915283138217,-0.027400684968293332,-0.019831429707790144,-0.04891458211575289,-0.02438839378803156,0.08749444642704965
52472.558,0.05250300339912437,-0.025874582063752528,-0.019875504826111633,-0.056603681930651926,-0.04260732939450915,0.09724175519052591
52473.529,0.02167883315754366,-0.022833595634800048,-0.01942953267197614,-0.06044260538197368,-0.06032864816751617,0.103738288810217
52474.527,0.02451446247667898,-0.016371036749350656,-0.01882826355389148,-0.06477216859901924,-0.07569425927975859,0.11772598494755004
52475.517,0.023683553041450648,-0.018240978636085273,-0.02131548980521851,-0.07244983760823492,-0.07813277090384567,0.12574783051000285
52479.512,0.027200823024113616,-0.02726246858329551,-0.054089593009926905,-0.09583439950580444,-0.08667651372805858,0.11237295912061174
52480.508,0.03571386157848059,-0.03416356365274295,-0.06121566508807961,-0.09362180707918566,-0.09990835368822763,0.1080947607881027
52481.507,0.029092955629895712,-0.04598574723003461,-0.0680124204907758,-0.09422674722097325,-0.11166104749323753,0.1005413598187208
52482.504,0.025040110715953384,-0.051110282379563665,-0.07691128778814865,-0.09226770799652474,-0.11977900736337072,0.09927860956419107
52485.502,0.02050683485098721,-0.04406209875708411,-0.09876684303569405,-0.09827460359228858,-0.1202076507847249,0.07430235920624642
52486.486,0.0403309145419737,-0.04170974087243047,-0.0860698254075706,-0.10038571934063867,-0.10964206443337438,0.062256125628923305
52492.482,0.056116966857637736,-0.04060109348115405,-0.05262282610892683,-0.07623071197765226,-0.03432020006168373,-0.0061338838650492125
52493.46,0.029231962701860008,-0.04034664428704801,-0.05054769909347958,-0.07021126647886457,-0.01966109061015294,-0.013532895946420867
52498.451,0.02380090786079619,-0.04929938843508978,-0.058580569163337794,-0.0008154115013743219,-0.02256336882166773,-0.018096733910253817
52499.447,0.024634220810259264,-0.0458169576309924,-0.06212265421367474,0.00676929778813522,-0.01078630944310523,-0.009607903583951527
52500.444,0.03797812924959744,-0.042471210875592066,-0.07139958383850997,0.009091650998651748,-0.006820033661904875,0.003381669767937899
52501.441,0.04147525072237949,-0.04016697361351955,-0.08126694619055883,0.007763461365386725,-0.009544896635520762,0.018346267968021683
52507.427,0.024049474196941183,-0.03350601115150101,-0.1243259495934109,0.014976300237846595,-0.03415601908149789,0.0766682020451506
52508.422,0.019932256766818823,-0.039544302880588814,-0.12739268726615727,0.012242482376715685,-0.04046285066927122,0.0829717259099847
52509.42,0.0259619711418968,-0.045651041218809155,-0.12687908169853435,-0.0010523572502994193,-0.0442088020147669,0.09091849342024086
52510.417,0.028276625383033903,-0.0506644086431368,-0.12035801330392826,-0.01944714029129892,-0.04691940545555947,0.08929810195209958
52511.413,0.026980698730838113,-0.05483812719107857,-0.11775109249168725,-0.02537033450423163,-0.03566893120575173,0.09060725577819295
52516.401,0.03819142763137086,-0.0803287287280969,-0.10120805548147874,-0.051440868418312274,-0.008455808032244883,0.08728040322784643
52517.398,0.02292023421733371,-0.09105247657496156,-0.09705855029998325,-0.04967811306967407,-0.005153601943273201,0.09140742430679127
52518.395,0.031232725388676667,-0.09292654666666866,-0.0916207245878971,-0.06363176621691352,-0.008418907313987537,0.0896758252205732
52519.392,0.025599370179354968,-0.09391198170714098,-0.0875169023040043,-0.07472449590980865,-0.009329650787726785,0.09222572831669465
52520.391,0.021713801544250188,-0.09105991311022066,-0.08168629402230745,-0.09062908089586719,-0.007219937513491562,0.08489471575608104
52523.381,0.05093776966235021,-0.09704804186467401,-0.05861410182545652,-0.10209234982522708,0.018844040549365244,0.05678579408677865
52527.358,0.044559001320936424,-0.10939667670172613,-0.026827090424394996,-0.12551620283526888,0.060331937089935235,0.02649551962198204
52527.384,0.03813377640268587,-0.10946673569443845,-0.02649503214081439,-0.12582642941381048,0.060723989759967144,0.02613996958224064
52531.36,0.01872359139064131,-0.10933380279038309,-0.01526447870137481,-0.08239499611711276,0.10741194296785725,0.004945632512067243
52532.357,0.03429260840450677,-0.1039559496221976,-0.0065179221577041785,-0.07365804937660335,0.1206402545510971,0.010457613423260728
52535.349,0.0318120250677615,-0.11016941270697,0.01728128528222307,-0.0467863062206541,0.13906761475780552,0.026346431109147472
52537.343,0.03030085879219645,-0.11873521764591902,0.028950365651266356,-0.04943472503966945,0.14665223259011184,0.029577837062584187
52538.34,0.05309162109861406,-0.11489382980500012,0.027341697316517286,-0.050576028430388484,0.1463129122547795,0.028015046361926588
52539.338,0.029507969289131724,-0.11130256272456095,0.028319931634364835,-0.05231815587748573,0.14696077221952397,0.026475446190090596
52542.33,0.0317738941150085,-0.09409687250718915,0.029737049709129843,-0.03148498403094851,0.14148890265527567,0.012783436665280697
52543.326,0.045714216498838736,-0.09433364951914004,0.029963900660940658,-0.02533782982827532,0.13944481418284022,0.012843129573277969
52544.323,0.0304312901916677,-0.09262636818179316,0.03097518424921459,-0.01903097154319218,0.14083278906665964,0.0069542967574175284
52555.294,0.02753023992666226,-0.07871821657167297,0.06377104301795866,0.031535767038314504,0.14790327886710533,-0.0714891101393226
52556.291,0.025165499109391577,-0.08283006081275775,0.06388783784692995,0.03371711595773236,0.15886114932018872,-0.08075949432620359
52560.28,0.02807424175499233,-0.08517407438617611,0.058444580138072175,0.021413143896574904,0.15666264822526837,-0.09862333500116836
52561.278,0.036722115145488655,-0.08491030606518538,0.05333623596457057,0.014091748080008498,0.1518569049484873,-0.10390360517382084
52562.275,0.034562407373979136,-0.08202705830993336,0.04208195860507932,0.005834487535028126,0.14306075748779656,-0.10132667414870786
52563.271,0.028751013840898666,-0.07709392421982611,0.031886548870066964,0.0007860293211644324,0.13417612958575845,-0.09885376559070123
52564.269,0.02135788991307996,-0.07774847475671719,0.01664544075766976,-0.002208125912065673,0.1185757427016391,-0.09729488406009175
52571.397,0.0062978701776203105,-0.04961325583443339,-0.04562928095717839,-0.010206210931155108,0.04342059772679964,-0.038994563812763214
52576.272,0.005904748709112504,-0.032519073420907665,-0.09434037467799972,-0.01484288089623884,0.011578314616471398,-0.009122002409134404
52579.364,0.0060585463955593,-0.024692858774107772,-0.09553434354859175,0.0032211272932571467,-0.020833814122532473,0.003653229746966569
52585.293,0.006235958904883777,-0.0649204309644531,-0.11104917054660268,0.03799258392918584,-0.06712404700034322,-0.005647879902231619
52589.378,0.007662669656221738,-0.12347761057019857,-0.09398192813173006,0.08730397064276839,-0.09023959903798484,-0.018392066857985497
52597.967,0.005409522505249152,-0.10088069805897723,-0.03856907803528035,-0.01084749327787896,0.010330549954532735,0.0110399726097369
52601.343,0.0076335796817721254,-0.08835377538639885,-0.06755085848614015,-0.02650025687291543,-0.02135733508606974,0.006147473954503406
52606.316,0.0073996849657343685,-0.10104257752825942,-0.05712201610246236,0.039776762926909764,0.0019037430541624855,-0.0018097104860663837
52609.973,0.005896386920081954,-0.10715330727451415,-0.06186580326136228,0.06990538789647259,0.011471476837733151,0.05265084207092126
52612.168,0.00961022837400756,-0.08152087105426024,-0.08003407512697724,0.05897629484529314,0.03171804381402454,0.040173149524867335
52617.11,0.0053949317338629526,-0.07485961691504611,-0.06749549619189413,0.031248571745948535,-0.028795237394508136,0.033611361263941784
52636.128,0.005640074038043022,0.060298937035399194,-0.026542732989855995,-0.08336938137718186,0.039673204470666086,-0.032115285020876176
52659.825,0.007016073240243977,0.008809842534471547,-0.1345109096460905,0.14586407939335766,0.029245535925027537,0.046182610774045174
52689.883,0.007127927421177434,0.034572733100316125,-0.04022674923402012,0.037012196729693525,0.007760539378354626,-0.012526197917084512
52696.829,0.005613384208111317,-0.07431311777006815,-0.05783827859566771,-0.0344204435157727,0.04180108617758853,-0.018638792486653673
52698.666,0.006220862904793135,-0.03906461701514463,-0.05621293779415996,-0.021518733572230643,0.08155873152105325,-0.01628370299871481
52708.657,0.0071014365623637676,-0.08273365837511248,-0.10898540439112805,0.007612571666160555,0.0030972796437460917,-0.039790841169612186
52731.723,0.004496587009182196,-0.0911559074716396,-0.023775785431691746,-0.08378557331499253,-0.022970894504734825,-0.027970315536787933
52743.793,0.004216211361362786,-0.10883720282018283,-0.05316090507183261,-0.09352415001000064,0.013257575429259285,0.015851312900938518
52756.843,0.004517383807169395,-0.02340565591800015,-0.025246105564811043,-0.010854304346327087,0.011572364811416724,-0.09871894725261396
52764.634,0.0050511155363494415,-0.05912663832660729,-0.016569964183091028,-0.007941019678871588,0.02093200142916295,-0.08262837167935586
52766.786,0.005161371125250532,-0.039698736582736385,-0.05161203564643834,-0.025882338213702397,0.025907301065382207,-0.08098055807013134
52771.656,0.006624123448461709,-0.013616953576073353,-0.0792130859208379,-0.004170579410651411,0.06037387703011071,-0.02472198485083574
52772.6,0.00638164445438019,0.0009192578574480151,-0.07216231316641261,0.0031230166186824965,0.041906740795694834,-0.036230372755257235
52778.692,0.004935676773380071,0.0027694877219026142,-0.11167961751827421,0.011813717519479107,0.061875063379120576,-0.06510328786296846
52795.681,0.006777750412705666,-0.0009850232643446363,-0.09439716550405455,0.017111232797436145,-0.04221046585547399,-0.04613631105058755
52797.763,0.005995891795910578,-0.0024862270578307095,-0.10142385442973553,0.009672887318850076,-0.022009479469858956,-0.0313207483728464
52800.64,0.005368688585690318,0.04132399677866819,-0.14422687371835935,0.055769829750661346,-0.07389026511814074,0.012907721120471703
52802.83,0.010709745499148063,0.04365946118549567,-0.09731668921334544,0.005981017201301716,-0.05505152138991056,0.020759571891426732
52811.763,0.005982491616678573,0.044311771072134215,-0.13058133189773005,0.0029454441843352465,-0.02781330248265239,-0.029155725354935155
52815.765,0.006250583633317146,0.06688549741017867,-0.05289978968735908,0.015116270264235603,-0.014935757740242618,0.021232111570467792
52816.779,0.010376801671156993,0.08510375676828844,-0.021302767059797854,0.0072191274551636235,-0.04236838557369552,0.011608947696688476
52824.709,0.005555171796758873,0.19626209086292423,-0.0064221448993334596,-0.02771330367947836,-0.013640338847825662,0.034507500849306004
52835.527,0.01846577635236695,0.05873364654325766,0.019427959065525576,-0.08751670550637175,-0.02638766151417922,0.08095616408729339
52836.524,0.022233150214752286,0.05395884232538062,0.028037940524379114,-0.09064031207456115,-0.022825376828679283,0.08235578001307027
52837.524,0.032877217083342763,0.04779330836376462,0.036404534964196024,-0.08984435241559943,-0.00980847603162224,0.08120859814985117
52838.519,0.01929017376186275,0.03731050887597975,0.053108970257705126,-0.08646255358339783,0.007681729770015528,0.07564617927401632
52841.51,0.02562072999407721,0.05317275320057874,0.062367742465355036,-0.07884608577178634,0.00950234215716457,0.036438697001451435
