MJD,PC1_gp_mean,PC1_gp_std
50294.067,-0.13296968623090283,0.03192962360618963
50295.067,-0.13076535187228264,0.0317127300729905
50296.067,-0.12806489208839175,0.031726912186623754
50297.067,-0.12484973585487806,0.03198680036933826
50298.067,-0.12110530200744925,0.03249278725240537
50299.067,-0.11682135794251217,0.033231199545198514
50300.067,-0.1119923456810776,0.03417623624173944
50301.067,-0.10661767174255334,0.03529307396211867
50302.067,-0.10070195745587626,0.036541347855334895
50303.067,-0.09425524650282564,0.0378783461796435
50304.067,-0.0872931666452157,0.039261550165929
50305.067,-0.07983704273921963,0.040650431429960075
50306.067,-0.07191395829367862,0.04200759619158184
50307.067,-0.06355676299416414,0.04329943529934326
50308.067,-0.054804023801486086,0.04449643860545073
50309.067,-0.045699917453950786,0.04557330040022809
50310.067,-0.03629406246912617,0.04650890460554141
50311.067,-0.026641289065086695,0.047286245942442885
50312.067,-0.01680134581425794,0.047892319551247446
50313.067,-0.006838542314675076,0.0483179958301315
50314.067,0.0031786722787116237,0.04855788761427129
50315.067,0.013178194371271563,0.04861021129050299
50316.067,0.023084813461741942,0.048476640495607674
50317.067,0.03282082002657251,0.048162149592188265
50318.067,0.04230667077484986,0.04767484342631887
50319.067,0.05146170730277649,0.047025769469157125
50320.067,0.06020492312672441,0.04622870802055429
50321.067,0.06845577298287378,0.045299935509265206
50322.067,0.07613501717185783,0.0442579549557185
50323.067,0.08316559262440464,0.0431231863649542
50324.067,0.08947350129734599,0.041917608329726394
50325.067,0.09498870550913081,0.040664340808014496
50326.067,0.09964601892199147,0.039387158573856225
50327.067,0.1033859811061731,0.03810992630297442
50328.067,0.1061557030113969,0.036855951107947545
50329.067,0.10790967025140501,0.035647258190447784
50330.067,0.10861049090547954,0.03450381126991028
50331.067,0.10822957457886427,0.033442721203635964
50332.067,0.10674772975976823,0.03247751061195498
50333.067,0.10415566707617807,0.03161752280700401
50334.067,0.10045439689682868,0.03086757082910411
50335.067,0.09565551083626246,0.030227908589421253
50336.067,0.0897813381057733,0.029694568177422373
50337.067,0.08286496928470537,0.02926005160283427
50338.067,0.07495014194755409,0.028914306273355228
50339.067,0.06609098464226375,0.02864586856268245
50340.067,0.05635161793861331,0.02844304075753255
50341.067,0.04580561361166772,0.028294975086546662
50342.067,0.034535315448613296,0.028192566632708742
50343.067,0.022631027619094354,0.028129092784910426
50344.067,0.01019007897846206,0.028100570235329768
50345.067,-0.002684225971754441,0.02810582608169634
50346.067,-0.015883756512728754,0.028146297165139212
50347.067,-0.029296790519673852,0.028225584442363612
50348.067,-0.0428093178175162,0.02834880086999945
50349.067,-0.056306393676472694,0.028521764633164054
50350.067,-0.06967352277896315,0.028750104631990965
50351.067,-0.08279805305851587,0.029038359003823795
50352.067,-0.09557055823818697,0.029389155003514047
50353.067,-0.10788618769728361,0.02980255460646957
50354.067,-0.11964596247998924,0.03027563213642636
50355.067,-0.13075799682881528,0.030802319971685754
50356.067,-0.1411386255729676,0.03137352232374463
50357.067,-0.150713419012251,0.03197746371993462
50358.067,-0.1594180685894749,0.03260021542053683
50359.067,-0.16719912861019395,0.033226333006568735
50360.067,-0.1740146015138496,0.03383954087389353
50361.067,-0.1798343566856551,0.03442341043743191
50362.067,-0.18464037548026316,0.034961993660472056
50363.067,-0.18842681795943833,0.035440388070206774
50364.067,-0.19119990977715004,0.03584522129345883
50365.067,-0.19297765062584002,0.03616505148544518
50366.067,-0.19378934863543248,0.03639068503032257
50367.067,-0.1936749880406641,0.036515415279995724
50368.067,-0.19268444025209233,0.036535186687808155
50369.067,-0.19087653113315156,0.03644868818920707
50370.067,-0.18831797975368234,0.036257378591607436
50371.067,-0.18508222611639558,0.035965445389414034
50372.067,-0.18124816729726825,0.035579697021912174
